episode,timestep,reward
2,4000,4442.257
4,8000,6951.28
6,12000,6781.0549
8,16000,7761.1988
10,20000,5795.5767
12,24000,7029.3878
14,28000,6577.8585
16,32000,7767.9546
18,36000,5905.8979
20,40000,6529.191
22,44000,8350.7807
24,48000,6216.515
26,52000,6242.6099
28,56000,7149.1345
30,60000,6632.354
32,64000,8413.8339
34,68000,7268.4908
36,72000,6724.6616
38,76000,6654.5358
40,80000,7933.7251
42,84000,7037.9193
