episode,timestep,reward
226,448000,4203.5954
228,452000,3859.8803
230,456000,4011.0734
232,460000,3197.683
234,464000,3867.6584
236,468000,2780.4693
238,472000,4199.4153
240,476000,4691.5875
242,480000,4736.648
244,484000,3873.2268
246,488000,2974.9084
248,492000,4251.5397
250,496000,3902.8618
253,500000,3741.2484
255,504000,4806.1045
257,508000,4132.8109
259,512000,3591.0332
261,516000,3516.8265
263,520000,4227.1819
265,524000,2752.3877
267,528000,4629.087
269,532000,2988.0334
271,536000,3824.8512
273,540000,4130.2482
275,544000,4066.3966
277,548000,4599.5587
279,552000,3573.8944
281,556000,3579.7344
283,560000,3936.8414
285,564000,3203.8746
287,568000,4781.7065
289,572000,2867.4797
291,576000,3432.3525
293,580000,4219.3412
296,584000,2823.9159
298,588000,4619.8071
300,592000,3017.3397
302,596000,3407.322
304,600000,3683.6943
306,604000,2356.1653
308,608000,3353.9442
311,612000,2804.0081
313,616000,2515.6588
315,620000,3294.5514
317,624000,3757.1542
319,628000,3857.4307
322,632000,3066.2709
324,636000,4486.2909
326,640000,2101.1102
328,644000,1350.4674
330,648000,3744.6471
332,652000,4311.0885
334,656000,3150.5882
336,660000,2672.1333
338,664000,4187.9218
341,668000,3262.7426
343,672000,3536.0464
346,676000,3102.4175
348,680000,3981.7244
350,684000,3639.0613
352,688000,4254.4896
354,692000,3151.3988
356,696000,4413.1431
358,700000,2320.9374
360,704000,3889.1662
362,708000,4066.3145
364,712000,3687.7229
366,716000,4111.7408
368,720000,4214.6297
371,724000,3452.886
373,728000,4014.8751
375,732000,3642.2832
377,736000,3208.2622
379,740000,3212.1774
381,744000,3386.4297
383,748000,4484.2508
385,752000,3932.6154
387,756000,3480.9899
389,760000,3439.4442
392,764000,2442.9838
394,768000,4049.5467
396,772000,4169.136
398,776000,3955.9518
400,780000,2556.3546
402,784000,2026.238
404,788000,4035.6074
406,792000,2340.4506
408,796000,3088.9584
410,800000,3319.7335
412,804000,3212.8428
414,808000,3275.6546
416,812000,3480.2225
418,816000,3935.3826
421,820000,2443.3738
423,824000,4776.4317
425,828000,2544.0323
427,832000,3364.9288
429,836000,2557.6538
431,840000,3919.4589
433,844000,2476.3532
435,848000,2410.7228
438,852000,2425.9289
440,856000,3056.711
442,860000,3973.3706
444,864000,3301.447
447,868000,2817.9539
449,872000,4134.6176
451,876000,2311.2497
453,880000,3476.2752
455,884000,4217.8126
457,888000,2881.1257
459,892000,4109.3771
461,896000,4170.6667
464,900000,3242.5348
466,904000,4343.5841
468,908000,2798.73
471,912000,3261.6908
473,916000,3881.4109
475,920000,2937.1074
477,924000,4666.5945
479,928000,4071.6343
481,932000,1867.6628
483,936000,4377.5592
485,940000,3888.8827
487,944000,3234.51
489,948000,2475.8733
491,952000,4482.623
494,956000,3361.9489
496,960000,2086.7503
498,964000,2637.2412
500,968000,3166.3922
502,972000,3821.055
504,976000,3781.282
507,980000,3367.9759
509,984000,2636.9711
511,988000,4479.202
513,992000,3868.2107
515,996000,1259.2024
517,1000000,3332.0951
519,1004000,2605.5604
521,1008000,3096.9216
523,1012000,3299.6428
525,1016000,3929.1927
528,1020000,3555.4182
530,1024000,3182.1001
532,1028000,4087.9733
535,1032000,1558.3087
537,1036000,3692.7098
539,1040000,3688.7678
541,1044000,2214.3845
543,1048000,2948.1937
545,1052000,4235.2662
548,1056000,3668.8647
550,1060000,4149.2214
552,1064000,2405.2894
555,1068000,2586.6583
557,1072000,3846.1029
559,1076000,3740.5539
561,1080000,1877.6075
563,1084000,2686.4854
565,1088000,3954.6238
567,1092000,1082.7721
569,1096000,3951.726
571,1100000,3944.2397
574,1104000,2518.0686
576,1108000,2430.8278
579,1112000,3238.969
581,1116000,2773.2588
583,1120000,3104.3234
585,1124000,3820.7109
587,1128000,4005.3812
590,1132000,2629.7746
592,1136000,2835.4339
594,1140000,3713.4312
596,1144000,4485.5053
598,1148000,3936.7106
600,1152000,2242.0072
603,1156000,1467.7447
605,1160000,3869.3633
607,1164000,4336.4598
609,1168000,3382.5672
611,1172000,3985.9822
613,1176000,4167.2918
615,1180000,4062.4736
617,1184000,3729.0132
619,1188000,2558.9997
621,1192000,4386.1729
623,1196000,2331.7276
625,1200000,4339.7798
628,1204000,2378.1062
630,1208000,4421.4169
632,1212000,3089.9773
634,1216000,3215.3291
636,1220000,3747.7738
638,1224000,4258.3754
640,1228000,2540.6578
642,1232000,4031.4315
644,1236000,4629.2803
646,1240000,3882.0653
648,1244000,4083.2115
650,1248000,3214.3067
652,1252000,4170.1462
654,1256000,3377.8855
657,1260000,3561.1074
659,1264000,2290.3114
661,1268000,3915.0984
663,1272000,3761.6553
665,1276000,3753.5164
667,1280000,4575.5556
669,1284000,3869.2643
671,1288000,2615.7358
673,1292000,3261.0421
675,1296000,4498.0117
677,1300000,4116.6644
679,1304000,2781.3079
681,1308000,4159.4965
683,1312000,4010.1226
685,1316000,3614.4822
687,1320000,3830.5456
689,1324000,3557.3246
691,1328000,1093.4071
693,1332000,3758.5153
695,1336000,3932.3487
698,1340000,2579.5394
700,1344000,2899.1913
702,1348000,4287.4119
704,1352000,2818.7816
706,1356000,4468.4742
708,1360000,1796.4415
710,1364000,4010.9589
712,1368000,4365.7417
715,1372000,3582.9096
717,1376000,3188.2585
719,1380000,4069.6651
721,1384000,3843.7611
723,1388000,3975.9061
725,1392000,3284.1514
727,1396000,3208.0587
729,1400000,3056.368
732,1404000,2161.5291
734,1408000,3785.4353
736,1412000,3811.9745
738,1416000,3311.7567
740,1420000,3211.4982
742,1424000,2485.6032
744,1428000,3754.7944
746,1432000,2322.1838
748,1436000,3857.6561
751,1440000,3665.4373
753,1444000,2030.0093
755,1448000,1714.4488
757,1452000,3853.5795
759,1456000,2715.8513
761,1460000,4152.9792
763,1464000,2844.399
765,1468000,3490.3698
767,1472000,3687.0497
769,1476000,2959.4832
771,1480000,3347.5207
773,1484000,1886.2396
775,1488000,3629.7787
777,1492000,4420.911
779,1496000,1812.2249
781,1500000,4319.8982
783,1504000,3967.0721
785,1508000,4151.159
787,1512000,2184.4789
790,1516000,3995.3755
792,1520000,2530.8274
794,1524000,1787.9116
796,1528000,3874.08
798,1532000,3265.7584
800,1536000,-836.2027
802,1540000,4266.094
804,1544000,4306.5159
806,1548000,3303.152
808,1552000,4566.2399
810,1556000,2435.7871
812,1560000,1758.8882
815,1564000,3819.6011
817,1568000,4266.6459
819,1572000,4086.6292
821,1576000,2989.835
823,1580000,3734.1419
825,1584000,3983.0081
827,1588000,3056.4423
829,1592000,4251.3977
831,1596000,4075.1634
833,1600000,4056.4697
835,1604000,3989.9576
837,1608000,4077.2394
839,1612000,4025.8801
841,1616000,4537.6489
843,1620000,4344.0745
845,1624000,2483.3805
