episode,timestep,reward
1058,2056000,10463.0023
1061,2060000,9155.7473
1063,2064000,9115.9573
1065,2068000,9462.427
1067,2072000,7990.2975
1069,2076000,8622.5371
1071,2080000,10383.8516
1073,2084000,10253.8199
1075,2088000,8022.1656
1078,2092000,6262.6519
1080,2096000,10278.6204
1082,2100000,10313.7364
1084,2104000,10442.1729
1086,2108000,7952.8381
1088,2112000,10328.6514
1091,2116000,9309.0451
1093,2120000,9838.855
1095,2124000,8597.1973
1097,2128000,9034.7071
1099,2132000,10413.8022
1101,2136000,10324.7518
1103,2140000,8893.7648
1106,2144000,5859.5316
1108,2148000,8961.9535
1110,2152000,9942.9897
1112,2156000,9459.8279
1114,2160000,8216.4523
1116,2164000,10327.706
1118,2168000,9088.2542
1120,2172000,8832.5238
1123,2176000,8347.4831
1125,2180000,9173.2885
1127,2184000,8633.2338
1129,2188000,7330.0698
1132,2192000,8522.2735
1134,2196000,10113.4046
1136,2200000,8253.6965
1138,2204000,5705.1125
1140,2208000,8851.7846
1143,2212000,8059.2162
1145,2216000,10448.5871
1147,2220000,8428.0752
1149,2224000,8951.0865
1151,2228000,10477.5805
1153,2232000,6780.556
1155,2236000,8637.7761
1157,2240000,10502.6367
1159,2244000,9467.3487
1161,2248000,10168.7624
1164,2252000,8498.5985
1166,2256000,6895.9298
1168,2260000,9518.826
1171,2264000,8377.3049
1173,2268000,8796.9567
1175,2272000,6404.1253
1177,2276000,9248.0478
1179,2280000,7564.0657
1181,2284000,8717.6724
1183,2288000,10402.1485
1186,2292000,6938.3641
1188,2296000,9880.5754
1190,2300000,6880.9294
1192,2304000,8548.3628
1195,2308000,7382.3992
1197,2312000,8842.1545
1199,2316000,10412.7503
1202,2320000,6401.3276
1204,2324000,9063.0683
1206,2328000,8491.3148
1208,2332000,8202.5361
1211,2336000,7521.0705
1213,2340000,6524.9518
1215,2344000,10431.7768
1218,2348000,9527.1603
1220,2352000,8442.2774
1222,2356000,10334.7546
1225,2360000,6817.3927
1227,2364000,8705.8006
1229,2368000,10508.1247
1231,2372000,10428.8371
1233,2376000,8429.5983
1235,2380000,8880.1706
1237,2384000,10569.7679
1240,2388000,9375.3695
1242,2392000,6660.6584
1244,2396000,10583.7146
1246,2400000,9128.4625
1249,2404000,6903.5092
1251,2408000,7625.4441
1253,2412000,8805.5093
1256,2416000,6995.462
1258,2420000,9242.8092
1260,2424000,8561.4461
1262,2428000,6900.7981
1265,2432000,7817.6753
1267,2436000,10595.305
1269,2440000,9854.3546
1271,2444000,8454.3089
1273,2448000,6467.3571
1275,2452000,9447.9034
1277,2456000,9064.6654
1279,2460000,9642.1931
1282,2464000,6823.5656
1284,2468000,8122.5516
1287,2472000,8512.2827
1289,2476000,7081.1391
1291,2480000,7936.287
1293,2484000,8356.3173
1295,2488000,9414.9488
1298,2492000,9528.4783
1300,2496000,8222.1215
1302,2500000,7239.3656
1304,2504000,8355.1184
1307,2508000,8963.8355
1309,2512000,10524.4507
1311,2516000,8975.6899
1313,2520000,10502.3194
1315,2524000,9386.6591
1317,2528000,7273.3301
1319,2532000,7645.8339
1321,2536000,10499.2975
1324,2540000,8621.2304
1326,2544000,9199.6142
1328,2548000,5630.1987
1331,2552000,8177.9287
1333,2556000,6351.6487
1335,2560000,8662.8153
1337,2564000,9074.1885
1340,2568000,8365.9195
1342,2572000,8945.6481
1344,2576000,8756.7656
1346,2580000,9556.9783
1348,2584000,9030.3664
1350,2588000,8469.9876
1353,2592000,8327.4391
1355,2596000,8099.2732
1357,2600000,8229.4157
1359,2604000,8283.9814
1361,2608000,7235.3948
1364,2612000,7623.5514
1366,2616000,8839.8172
1368,2620000,9295.6841
1371,2624000,9210.9647
1374,2628000,6129.68
1376,2632000,8503.7381
1378,2636000,7598.1304
1381,2640000,8116.1793
1383,2644000,10268.1225
1385,2648000,7020.2475
1388,2652000,8098.5972
1390,2656000,8090.3728
1392,2660000,7428.832
1394,2664000,6750.5262
1396,2668000,9771.9339
1398,2672000,8663.1539
1401,2676000,7603.2888
1403,2680000,7756.1116
1405,2684000,7917.7889
1407,2688000,10673.3215
1410,2692000,8673.5766
1412,2696000,8741.2634
1414,2700000,8824.502
1416,2704000,10368.3087
1418,2708000,8202.76
1421,2712000,7991.5195
1423,2716000,8373.0477
1425,2720000,8763.0395
1427,2724000,6626.9417
1429,2728000,7464.8124
1431,2732000,8113.0029
1433,2736000,8999.4749
1435,2740000,8553.3199
1438,2744000,7054.9227
1440,2748000,7763.4928
1443,2752000,7965.0284
1445,2756000,8644.8219
1448,2760000,6997.7373
1450,2764000,7833.2887
1452,2768000,9825.2585
1455,2772000,6865.384
1457,2776000,10489.8077
1459,2780000,7926.9983
1461,2784000,7681.5415
1463,2788000,10416.551
1465,2792000,8841.3205
1468,2796000,7178.9537
1470,2800000,7693.9941
1472,2804000,7234.9409
1475,2808000,7144.7358
1477,2812000,6732.8775
1479,2816000,10443.8515
1481,2820000,9114.0929
1483,2824000,8186.739
1485,2828000,9045.427
1487,2832000,9377.0999
1490,2836000,7406.944
1492,2840000,9462.813
1494,2844000,8624.8371
1497,2848000,7798.8517
1500,2852000,7267.5615
1502,2856000,8265.9868
1504,2860000,7820.6995
1506,2864000,9392.524
1508,2868000,6632.6194
1510,2872000,9600.8869
1512,2876000,7275.101
1514,2880000,8099.1645
1516,2884000,8902.4127
1518,2888000,8939.6219
1520,2892000,8291.7613
1522,2896000,8720.3047
1524,2900000,8531.4171
1526,2904000,9250.0563
1529,2908000,8874.148
1531,2912000,7337.3908
1533,2916000,8963.0896
1535,2920000,8242.3769
1537,2924000,10047.864
1541,2928000,6705.0967
1543,2932000,8192.8565
1545,2936000,7730.2459
1548,2940000,6955.5459
1550,2944000,8327.724
1552,2948000,9321.8335
1554,2952000,8332.3092
1557,2956000,8554.1345
1559,2960000,6952.2963
1561,2964000,7114.2113
1563,2968000,9317.4246
1566,2972000,8757.7474
1568,2976000,7024.2479
1570,2980000,9441.8224
1572,2984000,7704.0932
1574,2988000,7381.2402
1576,2992000,10486.4239
1579,2996000,7766.3547
1581,3000000,8962.1132
1584,3004000,6904.8243
1586,3008000,9483.4277
1588,3012000,8516.6097
1590,3016000,8954.2013
1592,3020000,6945.1483
1596,3024000,6669.5072
1598,3028000,6992.6099
1600,3032000,8625.3104
1602,3036000,9265.8628
1605,3040000,9645.3258
1607,3044000,6017.7024
1609,3048000,7676.864
1612,3052000,7994.1074
1614,3056000,8320.6746
1617,3060000,6229.3322
1619,3064000,9428.634
1622,3068000,7252.7469
1625,3072000,6353.3578
1627,3076000,6713.6621
1629,3080000,10518.23
1631,3084000,8425.5243
1633,3088000,8602.5218
1635,3092000,8990.2572
1638,3096000,7072.7619
1640,3100000,7860.4233
1642,3104000,6189.9482
1644,3108000,8733.1501
1646,3112000,8950.1982
1648,3116000,7480.9851
1651,3120000,8661.4163
1653,3124000,10529.832
1655,3128000,7804.2758
1658,3132000,6067.0946
1661,3136000,5143.7967
1663,3140000,8864.7185
1666,3144000,8458.9023
1669,3148000,5822.0292
1671,3152000,7046.6775
1673,3156000,7231.432
1675,3160000,7382.7419
1678,3164000,7162.8894
1680,3168000,6616.1131
1682,3172000,10296.029
1684,3176000,8040.5494
1686,3180000,8840.1372
1690,3184000,5647.4828
1692,3188000,7331.8711
1694,3192000,7570.6061
1697,3196000,7968.8938
1699,3200000,7494.7006
1701,3204000,7803.2695
1704,3208000,6064.5103
1706,3212000,8645.9016
1708,3216000,6526.5374
1711,3220000,7422.4487
1713,3224000,7841.7218
1715,3228000,8730.1186
1717,3232000,10217.6891
1720,3236000,6552.1082
1722,3240000,8352.6867
1724,3244000,5973.6542
1726,3248000,9466.0317
1728,3252000,7932.7001
1730,3256000,6849.989
1733,3260000,8650.8173
1735,3264000,6060.5294
1738,3268000,8547.4638
1740,3272000,6217.3485
1742,3276000,8183.529
1745,3280000,9070.6343
1747,3284000,6800.6546
1750,3288000,7776.4738
1752,3292000,7668.3029
1755,3296000,6588.008
1757,3300000,9775.372
1759,3304000,9245.4478
1761,3308000,9134.6248
1763,3312000,8964.3465
1765,3316000,7873.7075
1768,3320000,8365.4399
1770,3324000,5729.5705
1773,3328000,8278.6208
1775,3332000,7828.8812
1777,3336000,9472.0973
1779,3340000,7534.362
1782,3344000,7511.3583
1785,3348000,6508.5585
1787,3352000,10527.8779
1789,3356000,8872.2092
1791,3360000,8698.751
1793,3364000,7939.0503
1795,3368000,6495.819
1798,3372000,6536.6961
1800,3376000,8773.6778
1802,3380000,6410.1153
1804,3384000,9246.4566
1807,3388000,7270.9656
1809,3392000,9818.4474
1811,3396000,7674.7515
1813,3400000,8339.319
1816,3404000,8146.6708
1818,3408000,9536.3151
1821,3412000,6591.5133
1823,3416000,8536.8582
1825,3420000,7312.1059
1828,3424000,8487.7747
1830,3428000,7378.3578
1832,3432000,8466.0757
1835,3436000,6153.5125
1837,3440000,7168.479
1840,3444000,8648.1162
1842,3448000,7767.2156
1844,3452000,7790.1017
1846,3456000,8137.1001
1848,3460000,6459.3202
1851,3464000,6888.3583
1853,3468000,8277.7875
1855,3472000,7313.9376
1858,3476000,8214.45
1860,3480000,6285.7557
1863,3484000,7452.4836
1865,3488000,9526.865
1867,3492000,9049.9111
1869,3496000,8290.3501
1872,3500000,7113.2126
1874,3504000,6502.8426
1877,3508000,7697.7479
1879,3512000,10507.1249
1882,3516000,7915.9758
1884,3520000,10112.2348
1886,3524000,10341.699
1888,3528000,9295.3517
1890,3532000,8606.9758
1892,3536000,9498.5267
1894,3540000,8581.8714
1896,3544000,8654.7071
1898,3548000,6430.8028
1901,3552000,6440.545
1903,3556000,8357.3167
1905,3560000,7539.778
1908,3564000,9252.5989
1910,3568000,6306.6682
1912,3572000,10240.7217
1915,3576000,9175.371
1917,3580000,9124.431
1919,3584000,7133.9951
1922,3588000,5883.4759
1925,3592000,7047.99
1927,3596000,6409.072
1929,3600000,8182.9157
1931,3604000,9158.5527
1934,3608000,7724.6419
1936,3612000,6934.2825
1939,3616000,8728.1464
1941,3620000,7514.5109
1943,3624000,9136.1258
1945,3628000,9614.2705
1947,3632000,8325.1806
1950,3636000,6979.5201
1953,3640000,6858.8186
1955,3644000,8002.4359
1958,3648000,8161.8009
1960,3652000,8531.3055
1962,3656000,10322.4999
1964,3660000,7490.9292
1966,3664000,7888.2554
1968,3668000,9598.5108
1971,3672000,7152.6705
1974,3676000,7471.1828
1976,3680000,10302.1576
1978,3684000,10260.3111
1980,3688000,10274.9342
1982,3692000,10500.8583
1984,3696000,8415.8445
1986,3700000,7387.0018
1990,3704000,6007.3257
1992,3708000,7839.4033
1994,3712000,8750.8874
1996,3716000,10419.7158
1998,3720000,6606.1783
2001,3724000,8247.7851
2003,3728000,6547.2426
2006,3732000,7260.5389
2009,3736000,6320.7785
2011,3740000,7175.6561
2013,3744000,8883.3832
2015,3748000,8940.6559
2017,3752000,6590.4574
2019,3756000,8927.3916
2022,3760000,7254.6139
2025,3764000,7901.8088
2027,3768000,9170.5664
2029,3772000,7875.9756
2032,3776000,7834.1133
2035,3780000,7233.7943
2037,3784000,9939.0845
2039,3788000,7396.3252
2041,3792000,7795.53
2043,3796000,7764.227
2046,3800000,6131.1267
2048,3804000,9915.9238
2050,3808000,9141.8752
2053,3812000,6961.0028
2055,3816000,8204.5308
2058,3820000,6900.8387
2060,3824000,7280.061
2063,3828000,6969.3744
2065,3832000,10334.5055
2067,3836000,5848.0629
2069,3840000,9059.7555
2071,3844000,10471.1314
2074,3848000,8041.399
2076,3852000,7925.9393
2078,3856000,6591.8411
2080,3860000,9961.6097
2083,3864000,8282.9828
2085,3868000,7575.2582
2087,3872000,7384.1027
2089,3876000,8979.8337
2092,3880000,8584.7525
2094,3884000,7961.9646
2097,3888000,7298.0239
2099,3892000,7770.4669
2101,3896000,8011.7155
2103,3900000,10347.9044
2105,3904000,10405.4711
2108,3908000,8536.3576
2110,3912000,10248.3912
2112,3916000,9228.4221
2114,3920000,8624.3144
2117,3924000,7597.7245
2119,3928000,8085.1007
2122,3932000,7181.2597
2124,3936000,7418.5556
2127,3940000,8447.1343
2129,3944000,9256.0558
2132,3948000,5780.6818
2134,3952000,10422.4834
2136,3956000,6294.1225
2139,3960000,7258.0345
2141,3964000,8677.6221
2143,3968000,9427.6354
2146,3972000,5466.2762
2148,3976000,9141.8719
2150,3980000,9220.7478
2152,3984000,9412.8421
2154,3988000,8373.0064
2156,3992000,9282.0304
2160,3996000,5935.8311
2162,4000000,7610.396
2164,4004000,7831.462
2166,4008000,8625.3045
2169,4012000,6738.2133
2172,4016000,6035.413
2174,4020000,7519.1223
2176,4024000,8964.2164
2178,4028000,6746.7671
2180,4032000,9099.099
2182,4036000,9616.9103
2185,4040000,8506.8541
2187,4044000,10291.8396
2189,4048000,8516.5305
2191,4052000,10496.1245
2193,4056000,8993.7577
2195,4060000,10263.752
2197,4064000,9313.0643
2199,4068000,5274.7426
2202,4072000,7956.4172
2205,4076000,5674.8212
2207,4080000,8383.6648
2209,4084000,8576.8867
2211,4088000,7480.0613
2213,4092000,10026.3111
2215,4096000,8811.5181
2218,4100000,6479.1862
2221,4104000,7911.4799
2223,4108000,8478.5098
2226,4112000,6790.8809
2229,4116000,5342.91
2232,4120000,5502.2047
2234,4124000,9044.9422
2237,4128000,8296.915
2239,4132000,7380.597
2241,4136000,7153.2625
2243,4140000,9651.527
2245,4144000,9500.8036
2247,4148000,8948.3257
2249,4152000,7974.771
2251,4156000,9159.6351
2254,4160000,9135.5024
2256,4164000,6583.8132
2258,4168000,8790.8381
2260,4172000,8879.3662
2263,4176000,8490.7784
2266,4180000,5011.6876
2268,4184000,7060.0254
2270,4188000,10401.8492
2273,4192000,9053.6658
2275,4196000,9574.9497
2277,4200000,7416.1971
2280,4204000,5732.1708
2283,4208000,7575.4102
2285,4212000,8275.5935
2287,4216000,8755.3904
2289,4220000,8887.772
2291,4224000,9074.448
2294,4228000,8106.4282
2296,4232000,9351.7784
2299,4236000,7302.3732
2301,4240000,8941.4151
2303,4244000,8471.7926
2305,4248000,7853.4242
2307,4252000,7979.3612
2309,4256000,8620.2807
2311,4260000,8826.5439
2314,4264000,7734.8333
2316,4268000,8649.1533
2318,4272000,10408.6507
2320,4276000,7535.4763
2322,4280000,9041.6304
2324,4284000,8892.6799
2326,4288000,9498.6226
2328,4292000,7806.9329
2331,4296000,7536.0
2334,4300000,7606.1168
2336,4304000,8126.5872
2338,4308000,10582.4539
2340,4312000,8558.3943
2342,4316000,10307.1741
2345,4320000,8091.8193
2347,4324000,6325.6753
2349,4328000,8659.824
2352,4332000,7255.2575
2354,4336000,7654.965
2356,4340000,9078.9472
2358,4344000,9766.4955
2361,4348000,7382.0444
2364,4352000,6216.2627
2366,4356000,5891.8466
2369,4360000,7772.5167
2371,4364000,8834.0895
2373,4368000,9508.0421
2375,4372000,8953.6671
2378,4376000,7040.03
2380,4380000,9781.7949
2382,4384000,9289.1557
2384,4388000,8748.7597
2386,4392000,7621.3374
2389,4396000,7756.5229
2392,4400000,6535.4399
2394,4404000,8863.5889
2396,4408000,7801.2487
2398,4412000,8637.3987
2400,4416000,10417.1299
2402,4420000,7990.2072
2405,4424000,7379.3017
2407,4428000,8919.1725
2409,4432000,10241.648
2411,4436000,7349.8749
2414,4440000,7849.7244
2416,4444000,9219.5456
2418,4448000,8415.553
2421,4452000,7612.757
2423,4456000,7005.1036
2426,4460000,7467.4238
2428,4464000,10401.2607
2430,4468000,10536.5408
2432,4472000,6385.8396
2434,4476000,8716.4428
2436,4480000,7663.9679
2438,4484000,8769.5397
2440,4488000,10372.8514
2443,4492000,7837.7887
2445,4496000,7862.0936
2447,4500000,10545.0009
2449,4504000,8434.7762
2451,4508000,9648.2206
2454,4512000,6601.5818
2456,4516000,7842.1613
2458,4520000,8579.4152
2460,4524000,8810.0077
2462,4528000,9892.0749
2465,4532000,7874.5022
2467,4536000,7167.0083
2469,4540000,8690.5007
2471,4544000,9029.7162
2473,4548000,8852.2905
2476,4552000,6809.3486
2478,4556000,7861.7684
2481,4560000,8132.1829
2483,4564000,9416.2677
