episode,timestep,reward
664,1272000,3578.9174
666,1276000,3518.7148
668,1280000,3382.6456
670,1284000,3476.6431
672,1288000,3525.3099
674,1292000,3506.3287
676,1296000,3569.2537
678,1300000,3500.9208
680,1304000,3542.5246
682,1308000,3501.6533
684,1312000,3506.2319
686,1316000,3539.4355
688,1320000,3513.369
690,1324000,3504.5617
692,1328000,3445.9788
694,1332000,3530.9659
696,1336000,3527.2737
698,1340000,3550.7345
700,1344000,3545.2777
702,1348000,3483.0245
704,1352000,3548.9973
706,1356000,3541.0378
708,1360000,3533.6388
710,1364000,3618.5466
712,1368000,3551.4478
714,1372000,3523.0705
716,1376000,3496.2757
718,1380000,3525.0331
720,1384000,3528.8625
722,1388000,3553.1195
724,1392000,3499.5985
726,1396000,3533.1465
728,1400000,3503.3208
730,1404000,3498.7078
732,1408000,3563.4685
734,1412000,3541.0282
736,1416000,3518.3144
738,1420000,3597.6803
740,1424000,3571.0371
742,1428000,3498.5925
744,1432000,3592.8786
746,1436000,3439.5422
748,1440000,3516.8103
750,1444000,3504.9704
752,1448000,3004.1167
754,1452000,3675.0933
756,1456000,3605.2995
758,1460000,3593.3061
760,1464000,3633.2523
762,1468000,3642.9735
764,1472000,3589.8405
766,1476000,3544.1432
768,1480000,3593.3843
770,1484000,3567.3884
772,1488000,3664.3465
774,1492000,3570.8315
776,1496000,3469.2671
778,1500000,3704.9546
780,1504000,-34425.659
782,1508000,3634.7125
784,1512000,3598.1018
786,1516000,-29684.1344
788,1520000,3663.2457
790,1524000,3668.3045
792,1528000,3625.762
794,1532000,3627.7129
796,1536000,3693.6396
798,1540000,3643.1959
800,1544000,3613.2071
802,1548000,3698.4996
804,1552000,3659.082
806,1556000,3715.004
808,1560000,3677.7571
810,1564000,3669.0619
812,1568000,3680.2584
814,1572000,3667.3102
816,1576000,3653.8045
818,1580000,3682.4756
820,1584000,3661.4381
822,1588000,3632.643
824,1592000,3641.1751
826,1596000,3602.0444
828,1600000,3682.0814
830,1604000,3622.8994
832,1608000,3673.3064
834,1612000,3703.7087
836,1616000,3589.3749
838,1620000,3681.7281
840,1624000,3682.0405
842,1628000,3693.5163
844,1632000,3662.5074
846,1636000,3727.1875
848,1640000,3725.7911
850,1644000,3684.3188
852,1648000,3648.2395
854,1652000,3707.7112
856,1656000,3689.7388
858,1660000,3704.4813
860,1664000,3651.3092
862,1668000,3635.1653
864,1672000,3660.6437
866,1676000,3676.124
868,1680000,3645.4013
870,1684000,3654.4931
872,1688000,3634.3263
874,1692000,3727.6289
876,1696000,3635.3342
878,1700000,3704.8166
880,1704000,3709.3179
882,1708000,3711.9057
884,1712000,3729.671
886,1716000,3690.1184
888,1720000,3776.2473
890,1724000,3738.263
892,1728000,3750.4564
894,1732000,3779.5676
896,1736000,3741.7567
898,1740000,3659.9018
900,1744000,3739.4234
902,1748000,3656.1375
904,1752000,3719.4541
906,1756000,3802.9284
908,1760000,3730.9671
910,1764000,3787.5533
912,1768000,3729.3767
914,1772000,3740.3735
916,1776000,3734.3285
918,1780000,3661.2175
920,1784000,3750.6316
922,1788000,3787.9426
924,1792000,3696.9312
926,1796000,3828.2881
928,1800000,3787.8053
930,1804000,3736.3405
932,1808000,3760.5156
934,1812000,3724.9449
936,1816000,3739.4565
938,1820000,3751.8076
940,1824000,3747.6863
942,1828000,3731.988
944,1832000,3612.7709
946,1836000,3718.6526
948,1840000,3805.1739
950,1844000,3747.8159
952,1848000,3795.7258
954,1852000,3783.0146
956,1856000,3800.6951
958,1860000,3756.0547
960,1864000,3778.9005
962,1868000,3804.5817
964,1872000,3786.9587
966,1876000,3747.6212
968,1880000,3705.0657
970,1884000,3805.4164
972,1888000,3801.6441
974,1892000,3885.6901
976,1896000,3762.9976
978,1900000,3773.8065
980,1904000,3809.8563
982,1908000,3798.0588
984,1912000,3635.861
986,1916000,3780.6235
988,1920000,3758.2255
990,1924000,3795.0903
992,1928000,3805.9706
994,1932000,3781.1397
996,1936000,3837.6331
998,1940000,3729.481
1000,1944000,3800.9367
1002,1948000,3808.8365
1004,1952000,3755.3704
1006,1956000,3846.8262
1008,1960000,3775.5372
1010,1964000,3803.061
1012,1968000,3764.0472
1014,1972000,3819.4394
1016,1976000,3820.3903
1018,1980000,3783.0825
1020,1984000,3830.6611
1022,1988000,3816.9786
1024,1992000,3818.868
1026,1996000,3850.9341
1028,2000000,3781.9063
1030,2004000,3847.9357
1032,2008000,3880.0487
1034,2012000,3845.8263
1036,2016000,3793.6858
1038,2020000,3912.4526
1040,2024000,3869.0861
1042,2028000,3871.4849
1044,2032000,3837.9243
1046,2036000,3829.1339
1048,2040000,3872.2726
1050,2044000,3846.0145
1052,2048000,3864.4323
1054,2052000,3892.2004
1056,2056000,3870.3818
1058,2060000,3867.1662
1060,2064000,3836.6288
1062,2068000,3788.436
1064,2072000,3878.5327
1066,2076000,3828.0809
1068,2080000,3862.0372
1070,2084000,3865.8127
1072,2088000,3892.3107
1074,2092000,3900.7656
1076,2096000,3878.2886
1078,2100000,3812.9253
1080,2104000,3871.3683
1082,2108000,3873.3622
1084,2112000,3863.4057
1086,2116000,3855.4957
1088,2120000,3901.8095
1090,2124000,3840.2772
1092,2128000,3817.1768
1094,2132000,3813.6563
1096,2136000,3890.5344
1098,2140000,3858.8772
1100,2144000,3909.8025
1102,2148000,3917.8452
1104,2152000,3858.6877
1106,2156000,3830.2131
1108,2160000,3871.3887
1110,2164000,3953.3478
1112,2168000,3855.9543
1114,2172000,3863.1417
1116,2176000,3873.486
1118,2180000,3885.679
1120,2184000,3867.2779
1122,2188000,3838.6385
1124,2192000,3880.0838
1126,2196000,3846.8862
1128,2200000,3850.8191
1130,2204000,3858.8698
1132,2208000,3892.4493
1134,2212000,3885.2724
1136,2216000,3880.6776
1138,2220000,3867.6271
1140,2224000,3888.2122
1142,2228000,3872.9335
1144,2232000,3861.6272
1146,2236000,3886.4241
1148,2240000,3895.95
1150,2244000,3909.1982
1152,2248000,3876.8841
1154,2252000,3909.3472
1156,2256000,3941.8145
1158,2260000,3962.9298
1160,2264000,3882.9361
1162,2268000,3922.1266
1164,2272000,3921.9287
1166,2276000,3922.0386
1168,2280000,3877.5566
1170,2284000,3927.9896
1172,2288000,3932.2581
1174,2292000,3946.1286
1176,2296000,3893.1216
1178,2300000,3932.0335
1180,2304000,3940.8633
1182,2308000,3935.3304
1184,2312000,3873.6736
1186,2316000,3946.8717
1188,2320000,3946.4101
1190,2324000,3925.4104
1192,2328000,3958.6936
1194,2332000,3998.3876
1196,2336000,3890.2729
1198,2340000,3931.5115
1200,2344000,3966.8978
1202,2348000,3994.4029
1204,2352000,3950.6727
1206,2356000,3884.1758
1208,2360000,3895.912
1210,2364000,3911.532
1212,2368000,3950.5102
1214,2372000,3947.5938
1216,2376000,3939.5387
1218,2380000,3914.6916
1220,2384000,3951.8554
1222,2388000,3986.6285
1224,2392000,3958.8958
1226,2396000,3933.4263
1228,2400000,4013.4516
1230,2404000,3919.6183
1232,2408000,3927.0961
1234,2412000,3978.5128
1236,2416000,3974.6266
1238,2420000,3946.7026
1240,2424000,3989.5046
1242,2428000,3923.8175
1244,2432000,3988.0037
1246,2436000,3900.2514
1248,2440000,3919.4478
1250,2444000,3947.9665
1252,2448000,3959.3638
1254,2452000,3935.8379
1256,2456000,3795.5961
1258,2460000,3941.5728
1260,2464000,3915.0298
1262,2468000,3960.749
1264,2472000,3918.131
1266,2476000,3941.1234
1268,2480000,3920.882
1270,2484000,3927.1779
1272,2488000,3940.9191
1274,2492000,3958.5412
1276,2496000,3900.0259
1278,2500000,3991.7755
1280,2504000,4021.1564
1282,2508000,3991.6005
1284,2512000,3961.1542
1286,2516000,3983.3681
1288,2520000,3934.616
1290,2524000,4006.1863
1292,2528000,3968.9596
1294,2532000,3978.9258
1296,2536000,3931.7033
1298,2540000,4011.1454
1300,2544000,3983.2033
1302,2548000,3932.5652
1304,2552000,4040.8136
1306,2556000,3992.7593
1308,2560000,4001.2276
1310,2564000,3967.3679
1312,2568000,3942.1982
1314,2572000,3955.0818
1316,2576000,3913.4901
1318,2580000,3994.5572
1320,2584000,3960.5247
1322,2588000,3973.4351
1324,2592000,3959.6901
1326,2596000,4032.5339
1328,2600000,3966.6459
1330,2604000,4017.6975
1332,2608000,4018.2057
1334,2612000,3979.6352
1336,2616000,3968.5381
1338,2620000,3960.1885
1340,2624000,3955.8885
1342,2628000,4018.5278
1344,2632000,4009.5511
1346,2636000,4021.6968
1348,2640000,4005.8673
1350,2644000,3991.8938
1352,2648000,3983.9393
1354,2652000,3987.531
1356,2656000,3994.6608
1358,2660000,3966.9586
1360,2664000,4012.928
1362,2668000,4011.8085
1364,2672000,3931.0006
1366,2676000,3999.8805
1368,2680000,4066.3492
1370,2684000,4000.2898
1372,2688000,4006.1635
1374,2692000,3992.4212
1376,2696000,4006.5805
1378,2700000,3975.1671
1380,2704000,4029.628
1382,2708000,4037.9096
1384,2712000,4025.4361
1386,2716000,4017.7924
1388,2720000,3962.9582
1390,2724000,4050.0379
1392,2728000,4027.5973
1394,2732000,4008.9756
1396,2736000,4015.5902
1398,2740000,4024.4887
1400,2744000,4012.4271
1402,2748000,4036.8365
1404,2752000,4020.0369
1406,2756000,4032.0114
1408,2760000,4016.6387
1410,2764000,4053.7307
1412,2768000,4041.1257
1414,2772000,3977.9809
1416,2776000,4006.4733
1418,2780000,4018.7446
1420,2784000,4043.1582
1422,2788000,3896.7788
1424,2792000,4021.5087
1426,2796000,3991.6203
1428,2800000,4050.9028
1430,2804000,4021.6831
1432,2808000,3979.5105
1434,2812000,3992.7883
1436,2816000,4031.643
1438,2820000,3895.1158
1440,2824000,4017.3576
1442,2828000,4028.9152
1444,2832000,4035.9099
1446,2836000,3994.4196
1448,2840000,4047.2854
1450,2844000,3993.7112
1452,2848000,4001.5242
1454,2852000,4020.2244
1456,2856000,4052.3598
1458,2860000,3994.6143
1460,2864000,4024.0191
1462,2868000,4046.0121
1464,2872000,4045.7994
1466,2876000,4039.2198
1468,2880000,4004.7441
1470,2884000,3990.623
1472,2888000,4091.0252
1474,2892000,4009.533
1476,2896000,4008.8015
1478,2900000,3986.958
1480,2904000,4033.0924
1482,2908000,4028.0269
1484,2912000,4012.1842
1486,2916000,4017.9824
1488,2920000,4070.3749
1490,2924000,4013.2797
1492,2928000,4068.0643
1494,2932000,4021.9875
1496,2936000,4078.4847
1498,2940000,4043.3181
1500,2944000,4027.1642
1502,2948000,4039.6955
1504,2952000,4066.9331
1506,2956000,4035.2792
1508,2960000,4051.4338
1510,2964000,4046.5723
1512,2968000,4026.7487
1514,2972000,4058.4259
1516,2976000,4017.7646
1518,2980000,4005.7507
1520,2984000,4019.258
1522,2988000,4032.4082
1524,2992000,4050.5599
1526,2996000,4051.2931
1528,3000000,4075.8334
1530,3004000,4035.5151
1532,3008000,3972.5706
1534,3012000,4117.8226
1536,3016000,4083.9746
1538,3020000,4064.6495
1540,3024000,4040.839
1542,3028000,4073.2084
1544,3032000,4104.7
1546,3036000,4092.6839
1548,3040000,4067.1652
1550,3044000,4030.838
1552,3048000,4042.8196
1554,3052000,4082.0969
1556,3056000,4058.2265
1558,3060000,4089.7763
1560,3064000,4070.5133
1562,3068000,4084.0806
1564,3072000,4041.9921
1566,3076000,4082.364
1568,3080000,4071.1529
1570,3084000,4075.2796
1572,3088000,4070.0861
1574,3092000,4051.8894
1576,3096000,4077.572
1578,3100000,4030.5991
1580,3104000,4046.2346
1582,3108000,4050.0398
1584,3112000,4088.9474
1586,3116000,4060.1431
1588,3120000,4058.708
1590,3124000,4037.4553
1592,3128000,4070.388
1594,3132000,4082.9923
1596,3136000,4086.7485
1598,3140000,4084.9659
1600,3144000,4085.1779
1602,3148000,4062.2499
1604,3152000,4066.3612
1606,3156000,4107.8885
1608,3160000,4060.4143
1610,3164000,4053.2351
1612,3168000,4041.2399
1614,3172000,4090.8714
1616,3176000,4098.7422
1618,3180000,4072.4688
1620,3184000,4121.3846
1622,3188000,4036.3328
1624,3192000,4048.727
1626,3196000,4109.4426
1628,3200000,4127.2195
1630,3204000,4070.5926
1632,3208000,4078.2795
1634,3212000,4077.4734
1636,3216000,4140.873
1638,3220000,4097.9113
1640,3224000,4104.5785
1642,3228000,4140.3644
1644,3232000,4082.6137
1646,3236000,4054.3702
1648,3240000,4086.2786
1650,3244000,4054.2826
1652,3248000,4054.9513
1654,3252000,4088.1815
1656,3256000,4024.8685
1658,3260000,4086.9805
1660,3264000,4079.9309
1662,3268000,4117.6444
1664,3272000,4132.9051
1666,3276000,4133.8543
1668,3280000,4121.6624
1670,3284000,4147.5888
1672,3288000,4091.8387
1674,3292000,4074.5161
1676,3296000,4107.5498
1678,3300000,4109.1156
1680,3304000,4067.8651
1682,3308000,4147.6351
1684,3312000,4098.5905
1686,3316000,4078.6554
1688,3320000,4135.3869
1690,3324000,4082.1175
1692,3328000,4069.7649
1694,3332000,4106.9338
1696,3336000,4068.6887
1698,3340000,4087.3541
1700,3344000,4111.8829
1702,3348000,4099.1034
1704,3352000,4095.4806
1706,3356000,4051.3341
1708,3360000,4093.8033
1710,3364000,4100.8867
1712,3368000,4079.9834
1714,3372000,4086.6342
1716,3376000,4095.9506
1718,3380000,4125.4306
1720,3384000,4047.342
1722,3388000,4114.2963
1724,3392000,4091.4676
1726,3396000,4071.4153
1728,3400000,4085.6009
1730,3404000,4095.88
1732,3408000,4111.0931
1734,3412000,4084.5999
1736,3416000,3948.4759
1738,3420000,4120.3894
1740,3424000,4120.2846
1742,3428000,4127.2797
1744,3432000,4128.5024
1746,3436000,4089.394
1748,3440000,4116.6048
1750,3444000,4118.5436
1752,3448000,4101.3008
1754,3452000,4135.3976
1756,3456000,4116.5417
1758,3460000,4171.7785
1760,3464000,4134.0042
1762,3468000,4097.3473
1764,3472000,4118.4001
1766,3476000,4076.8747
1768,3480000,4088.6897
1770,3484000,4155.9585
1772,3488000,4060.2076
1774,3492000,4118.0522
1776,3496000,4117.8443
1778,3500000,4112.3938
1780,3504000,4153.1544
1782,3508000,4185.3822
1784,3512000,4121.0703
1786,3516000,4141.3119
1788,3520000,4148.6215
1790,3524000,4170.1978
1792,3528000,4113.7074
1794,3532000,4164.6804
1796,3536000,4158.3241
1798,3540000,4127.9082
1800,3544000,4136.3716
1802,3548000,4127.3615
1804,3552000,4116.6211
1806,3556000,4116.2665
1808,3560000,4179.1791
1810,3564000,4143.6777
1812,3568000,4183.0297
1814,3572000,4111.0645
1816,3576000,4181.3596
1818,3580000,4139.9992
1820,3584000,4088.9133
1822,3588000,4122.0511
1824,3592000,4167.0803
1826,3596000,4139.8915
1828,3600000,4122.4435
1830,3604000,4161.6448
1832,3608000,4174.9407
1834,3612000,4117.8789
1836,3616000,4150.9184
1838,3620000,4153.8771
1840,3624000,4155.6844
1842,3628000,4155.0571
1844,3632000,4120.1567
1846,3636000,4131.2735
1848,3640000,4105.7698
1850,3644000,4194.3488
1852,3648000,4191.1197
1854,3652000,4161.2815
1856,3656000,4161.2382
1858,3660000,4135.3201
1860,3664000,4134.7394
1862,3668000,4151.4153
1864,3672000,4177.7492
1866,3676000,4139.079
1868,3680000,4187.0335
1870,3684000,4182.5464
1872,3688000,4158.4019
1874,3692000,4136.6815
1876,3696000,4135.8851
1878,3700000,4137.0068
1880,3704000,4180.7186
1882,3708000,4136.6619
1884,3712000,4188.2808
1886,3716000,4201.1839
1888,3720000,4168.6927
1890,3724000,4149.2205
1892,3728000,4182.7672
1894,3732000,4110.2009
1896,3736000,4172.1659
1898,3740000,4150.9331
1900,3744000,4151.7682
1902,3748000,4202.0166
1904,3752000,4127.8809
1906,3756000,4181.9815
1908,3760000,4124.6658
1910,3764000,4166.3093
1912,3768000,4149.255
1914,3772000,4180.6214
1916,3776000,4150.1602
1918,3780000,4137.6819
1920,3784000,4197.9719
1922,3788000,4165.8803
1924,3792000,4186.2569
1926,3796000,4166.4912
1928,3800000,4168.8963
1930,3804000,4151.9352
1932,3808000,4194.7389
1934,3812000,4174.5949
1936,3816000,4186.5576
1938,3820000,4222.5528
1940,3824000,4119.568
1942,3828000,4152.144
1944,3832000,4163.9114
1946,3836000,4187.6063
1948,3840000,4196.5535
1950,3844000,4188.8133
1952,3848000,4128.1117
1954,3852000,4156.7437
1956,3856000,4160.004
1958,3860000,4174.6685
1960,3864000,4144.5528
1962,3868000,4161.0168
1964,3872000,4150.5695
1966,3876000,4127.3876
1968,3880000,4211.0538
1970,3884000,4194.9098
1972,3888000,4170.9047
1974,3892000,4214.001
1976,3896000,4172.7509
1978,3900000,4187.0683
1980,3904000,4127.5698
1982,3908000,4189.3924
1984,3912000,4122.4161
1986,3916000,4222.6596
1988,3920000,4177.4199
1990,3924000,4152.3415
1992,3928000,4186.2434
1994,3932000,4156.8759
1996,3936000,4227.846
1998,3940000,4162.9807
2000,3944000,4202.7035
2002,3948000,4174.302
2004,3952000,4181.6683
2006,3956000,4143.4849
2008,3960000,4154.6936
2010,3964000,4153.9388
2012,3968000,4144.2189
2014,3972000,4150.3403
2016,3976000,4168.333
2018,3980000,4168.3966
2020,3984000,4138.4895
2022,3988000,4143.8102
2024,3992000,4177.5786
2026,3996000,4190.3832
2028,4000000,4147.7402
2030,4004000,4159.47
2032,4008000,4170.9007
2034,4012000,4211.3478
2036,4016000,4184.4911
2038,4020000,4175.6278
2040,4024000,4197.9914
2042,4028000,4177.5829
2044,4032000,4195.086
2046,4036000,4209.2242
2048,4040000,4209.2178
2050,4044000,4235.4774
2052,4048000,4216.1528
2054,4052000,4206.5272
2056,4056000,4200.2111
2058,4060000,4255.4402
2060,4064000,4224.7963
2062,4068000,4208.6711
2064,4072000,4180.4276
2066,4076000,4221.3222
2068,4080000,4217.3645
2070,4084000,4196.3035
2072,4088000,4189.4003
2074,4092000,4201.7189
2076,4096000,4196.6092
2078,4100000,4238.7506
2080,4104000,4177.3574
2082,4108000,4190.4001
2084,4112000,4234.2797
2086,4116000,4196.8432
2088,4120000,4213.9168
2090,4124000,4201.0853
2092,4128000,4231.8742
2094,4132000,4207.6944
2096,4136000,4239.9032
2098,4140000,4227.804
2100,4144000,4166.2296
2102,4148000,4217.023
2104,4152000,4183.3032
2106,4156000,4219.9799
2108,4160000,4200.0467
2110,4164000,4170.5723
2112,4168000,4194.6133
2114,4172000,4187.747
2116,4176000,4201.7843
2118,4180000,4236.2512
2120,4184000,4194.1617
2122,4188000,4194.4238
2124,4192000,4191.8901
2126,4196000,4222.9903
2128,4200000,4201.7102
2130,4204000,4211.2283
2132,4208000,4198.4916
2134,4212000,4200.6073
2136,4216000,4228.1568
2138,4220000,4199.0413
2140,4224000,4192.146
2142,4228000,4208.2509
2144,4232000,4204.9123
2146,4236000,4183.6576
2148,4240000,4218.8562
2150,4244000,4205.6768
2152,4248000,4197.4651
2154,4252000,4212.0534
2156,4256000,4217.2576
2158,4260000,4196.6217
2160,4264000,4253.3029
2162,4268000,4206.4797
2164,4272000,4176.7559
2166,4276000,4215.2983
2168,4280000,4200.6778
2170,4284000,4176.9853
2172,4288000,4195.4906
2174,4292000,4216.2072
2176,4296000,4228.627
2178,4300000,4267.6955
2180,4304000,4247.2905
2182,4308000,4184.4916
2184,4312000,4236.5498
2186,4316000,4258.6795
2188,4320000,4216.8794
2190,4324000,4189.191
2192,4328000,4189.9586
2194,4332000,4184.0747
2196,4336000,4191.5386
2198,4340000,4229.6134
2200,4344000,4201.0344
2202,4348000,4218.7784
2204,4352000,4216.6479
2206,4356000,4203.1514
2208,4360000,4229.9021
2210,4364000,4233.9115
2212,4368000,4236.9429
2214,4372000,4210.6399
2216,4376000,4244.9864
2218,4380000,4214.5128
2220,4384000,4176.5041
2222,4388000,4199.0011
2224,4392000,4196.5804
2226,4396000,4192.7475
2228,4400000,4226.4132
2230,4404000,4207.5068
2232,4408000,4242.9541
2234,4412000,4214.2957
2236,4416000,4208.2079
2238,4420000,4273.7332
2240,4424000,4224.3193
2242,4428000,4218.2894
2244,4432000,4257.4852
2246,4436000,4204.6474
2248,4440000,4195.9857
2250,4444000,4199.3148
2252,4448000,4221.6008
2254,4452000,4217.1219
2256,4456000,4203.8984
2258,4460000,4212.6093
2260,4464000,4196.4593
2262,4468000,4221.7385
2264,4472000,4210.4962
2266,4476000,4231.9833
2268,4480000,4190.641
2270,4484000,4193.0382
2272,4488000,4248.2772
2274,4492000,4228.8937
2276,4496000,4205.0971
2278,4500000,4225.3711
2280,4504000,4214.2189
2282,4508000,4267.6813
2284,4512000,4208.0285
2286,4516000,4281.3827
2288,4520000,4240.6499
2290,4524000,4269.4807
2292,4528000,4213.2377
2294,4532000,4230.6414
2296,4536000,4276.5792
2298,4540000,4264.9492
2300,4544000,4262.8285
2302,4548000,4259.4774
