episode,timestep,reward
3,4000,-1443.1984
5,8000,-2051.0064
7,12000,-15937.514
11,16000,-1413.6611
13,20000,-1477.8365
16,24000,-1852.6642
18,28000,-2175.1938
20,32000,-2108.7128
23,36000,-1140.6625
25,40000,-1865.8242
