episode,timestep,reward
303,520000,6482.8691
305,524000,5595.7795
307,528000,5105.3267
310,532000,4472.8287
312,536000,5440.739
315,540000,3798.1709
318,544000,3995.0538
320,548000,6622.9595
323,552000,4763.557
325,556000,6204.9917
328,560000,4243.4722
330,564000,4310.3213
333,568000,4542.4854
335,572000,4693.8457
337,576000,5889.5298
340,580000,5102.2293
342,584000,5079.8827
344,588000,5325.1448
347,592000,4124.8727
349,596000,3609.9091
352,600000,4844.811
354,604000,5524.7954
356,608000,6073.8813
359,612000,5202.3024
361,616000,4872.1029
364,620000,4138.4982
367,624000,4889.4009
369,628000,4838.0801
372,632000,3857.2591
375,636000,4915.6872
377,640000,5698.0908
379,644000,5672.1536
381,648000,5365.2161
383,652000,6006.4767
386,656000,3873.1617
388,660000,5284.1576
390,664000,6029.6553
392,668000,6150.3035
395,672000,4465.7863
397,676000,5840.6306
400,680000,3925.3549
403,684000,3773.8492
405,688000,4671.8233
408,692000,5172.8864
410,696000,5534.7925
412,700000,6354.6699
414,704000,5148.0238
416,708000,6073.9867
418,712000,5464.7299
421,716000,5046.3564
423,720000,4028.0165
425,724000,5860.4888
427,728000,5357.2237
430,732000,5104.6934
432,736000,3625.0249
434,740000,5129.6314
437,744000,5230.7766
439,748000,4476.4096
442,752000,4286.0608
444,756000,5028.5418
446,760000,6177.5308
449,764000,3605.1039
452,768000,5226.3408
454,772000,6115.2033
456,776000,5390.4608
458,780000,5542.3849
460,784000,6005.2611
462,788000,5200.4413
465,792000,3516.6909
467,796000,5486.4578
470,800000,4819.5438
472,804000,5553.7583
474,808000,3693.0768
477,812000,5639.4051
479,816000,5627.355
482,820000,4590.6566
484,824000,4847.7018
487,828000,4458.6363
490,832000,4632.855
492,836000,5754.2709
494,840000,5748.0128
496,844000,6432.5192
498,848000,3957.689
500,852000,5084.4177
503,856000,5166.7676
506,860000,4286.4779
508,864000,4821.9232
511,868000,4672.0045
514,872000,4611.5233
517,876000,3847.9555
519,880000,5442.6204
521,884000,5823.6327
524,888000,4741.9907
526,892000,3914.6857
529,896000,5009.675
532,900000,4308.2593
534,904000,4650.1312
537,908000,4477.6621
539,912000,4941.4878
542,916000,4634.9342
544,920000,6321.6201
547,924000,4430.4292
550,928000,3764.3127
552,932000,6030.3151
554,936000,5365.8679
556,940000,5666.1823
559,944000,4932.3908
562,948000,3752.7175
564,952000,4256.2596
567,956000,4136.7416
569,960000,4475.8819
572,964000,5313.4927
574,968000,4714.1386
576,972000,5126.4109
578,976000,5773.8251
580,980000,4358.6245
583,984000,5933.1266
586,988000,4166.72
589,992000,4194.1921
591,996000,5758.8835
594,1000000,4212.2354
596,1004000,5021.9717
599,1008000,4487.0171
602,1012000,4000.9001
604,1016000,3756.4217
607,1020000,5219.3334
609,1024000,4563.5306
612,1028000,4388.0284
614,1032000,5359.5242
616,1036000,5443.925
618,1040000,5792.9653
621,1044000,4434.1555
623,1048000,6081.8004
625,1052000,4669.8601
627,1056000,5720.2164
630,1060000,4712.3561
632,1064000,4623.3794
635,1068000,4203.2262
637,1072000,4680.5486
639,1076000,4875.7447
641,1080000,6013.3804
644,1084000,5144.7056
646,1088000,5189.646
648,1092000,6404.2132
651,1096000,3894.3395
653,1100000,5277.7818
656,1104000,4449.1578
658,1108000,4679.955
662,1112000,4074.0382
665,1116000,3931.9299
668,1120000,3048.0974
671,1124000,4878.376
673,1128000,5189.0872
675,1132000,5690.0214
678,1136000,3717.6504
680,1140000,4625.0731
683,1144000,4332.5102
685,1148000,5776.312
687,1152000,3782.7226
689,1156000,4349.2547
692,1160000,5123.6378
695,1164000,3187.7343
698,1168000,4715.9792
700,1172000,6112.6928
702,1176000,4065.7595
704,1180000,6199.8257
706,1184000,4897.7995
709,1188000,4615.0526
711,1192000,4829.8171
714,1196000,4024.089
716,1200000,6494.0959
718,1204000,5477.741
721,1208000,4503.1846
723,1212000,4929.576
725,1216000,6266.1797
727,1220000,5506.175
730,1224000,4395.8923
732,1228000,4262.0006
735,1232000,5362.1848
737,1236000,5558.5383
739,1240000,5147.362
742,1244000,4596.1652
745,1248000,4821.7904
748,1252000,3717.6928
751,1256000,4078.8368
754,1260000,3446.4378
756,1264000,4737.3539
759,1268000,5219.3287
761,1272000,4708.2005
764,1276000,4410.8076
767,1280000,3846.6152
769,1284000,4282.0704
771,1288000,5865.6282
773,1292000,5218.0875
775,1296000,6098.3545
778,1300000,4778.8782
780,1304000,6069.6711
783,1308000,5423.2696
786,1312000,3887.8769
788,1316000,4929.7647
790,1320000,4386.2999
793,1324000,4953.4009
795,1328000,4742.3465
798,1332000,4329.5819
800,1336000,4987.8606
802,1340000,5219.5591
804,1344000,4172.2618
806,1348000,5433.3745
809,1352000,4334.8545
812,1356000,4944.5607
814,1360000,6385.3481
816,1364000,5954.3671
818,1368000,5126.7151
821,1372000,4558.2792
823,1376000,4833.4413
825,1380000,4657.8586
827,1384000,4798.26
830,1388000,5244.539
832,1392000,4684.353
835,1396000,4061.7253
837,1400000,4269.5364
840,1404000,4847.1834
842,1408000,5456.8575
844,1412000,4762.4749
846,1416000,5890.0818
849,1420000,5147.0461
851,1424000,4929.1915
854,1428000,5257.2567
856,1432000,5154.6211
858,1436000,5395.7586
860,1440000,3738.2716
863,1444000,4371.4159
865,1448000,5793.7279
867,1452000,3887.7592
869,1456000,4728.218
872,1460000,4886.9124
875,1464000,4508.9634
877,1468000,4822.5219
879,1472000,5752.4037
881,1476000,4086.5127
884,1480000,5260.3891
886,1484000,4785.6337
889,1488000,5093.5288
891,1492000,6118.045
893,1496000,5269.7515
895,1500000,4328.6789
897,1504000,5761.259
899,1508000,4277.1063
902,1512000,4190.023
905,1516000,4302.5075
907,1520000,6000.7919
909,1524000,4590.8435
911,1528000,4636.1659
914,1532000,5095.789
916,1536000,6322.8874
918,1540000,4963.5517
920,1544000,5471.6215
922,1548000,4714.9176
924,1552000,4983.1566
927,1556000,5293.9334
929,1560000,4551.9033
931,1564000,5478.9017
934,1568000,4717.5609
936,1572000,4338.4765
938,1576000,5960.6823
940,1580000,4675.8935
943,1584000,5272.4713
946,1588000,3383.2546
949,1592000,3700.1327
952,1596000,4138.2725
954,1600000,5038.4548
957,1604000,4761.7547
959,1608000,5688.9144
961,1612000,4745.1878
964,1616000,5265.0211
966,1620000,4517.7957
969,1624000,5150.5722
971,1628000,5413.0762
974,1632000,4878.7057
976,1636000,5769.8115
978,1640000,5683.454
981,1644000,3642.7511
984,1648000,4695.2793
986,1652000,4634.8874
988,1656000,4529.3687
990,1660000,5286.2568
994,1664000,3698.2409
996,1668000,3344.578
998,1672000,5773.5532
1002,1676000,4253.5194
1004,1680000,6649.6346
1006,1684000,5049.7775
1008,1688000,5164.977
1010,1692000,4079.8341
1012,1696000,4784.3813
1015,1700000,4461.8336
1018,1704000,4728.3817
1020,1708000,5793.8717
1022,1712000,4808.4543
1024,1716000,5802.6168
1026,1720000,5619.7399
1029,1724000,5354.5634
1032,1728000,4077.8939
1034,1732000,5410.6887
1038,1736000,3137.9624
1040,1740000,4139.117
1042,1744000,5723.241
1044,1748000,6160.946
1046,1752000,5310.9158
1048,1756000,5823.3925
1050,1760000,5860.8338
1053,1764000,5277.6962
1055,1768000,5937.9089
1057,1772000,5109.1349
1059,1776000,5733.5005
1062,1780000,5240.9504
1064,1784000,5770.8426
1066,1788000,5309.8809
1068,1792000,5984.2553
1071,1796000,3846.9868
1073,1800000,4682.3736
1076,1804000,3942.4947
1078,1808000,5868.2775
1080,1812000,5172.6101
1083,1816000,4530.5572
1085,1820000,6378.3896
1087,1824000,5459.0493
1089,1828000,4623.547
1092,1832000,3988.1332
1095,1836000,5417.047
1097,1840000,3653.2789
1100,1844000,4941.2483
1103,1848000,4095.0985
1105,1852000,5835.5548
1107,1856000,3982.2303
1110,1860000,4868.8254
1112,1864000,6233.8997
1114,1868000,4383.0888
1117,1872000,5209.0385
1119,1876000,5310.4662
1122,1880000,4118.3344
1124,1884000,6369.6722
1126,1888000,5911.2588
1128,1892000,5050.0685
1130,1896000,5471.6879
1132,1900000,4408.1414
1135,1904000,4604.8976
1137,1908000,3522.799
1139,1912000,4994.1824
1142,1916000,5280.6442
1144,1920000,4662.8628
1147,1924000,4481.5372
1149,1928000,4043.2333
1152,1932000,5395.4793
1154,1936000,5819.8465
1156,1940000,4561.7279
1158,1944000,5230.3133
1160,1948000,5389.609
1162,1952000,5670.293
1165,1956000,3847.942
1168,1960000,4755.3744
1170,1964000,3085.4889
1172,1968000,6528.2452
1175,1972000,5305.7751
1177,1976000,3943.5375
1180,1980000,4450.6272
1182,1984000,5842.7922
1184,1988000,6528.2822
1186,1992000,5394.567
1188,1996000,6070.792
1190,2000000,5023.9175
1192,2004000,5398.0229
1195,2008000,5160.9322
1197,2012000,5728.9435
1200,2016000,3692.7178
1202,2020000,5904.6462
1204,2024000,4847.7499
1207,2028000,4998.668
1209,2032000,5104.9688
1211,2036000,4880.2246
1214,2040000,4349.7778
1216,2044000,4508.5354
1218,2048000,4968.7603
1221,2052000,3885.1536
1223,2056000,5367.2573
1226,2060000,4371.6393
1228,2064000,4642.9635
1231,2068000,4609.1257
1233,2072000,6448.8733
1235,2076000,4410.7319
1237,2080000,5900.7319
1239,2084000,6196.9289
1241,2088000,5174.3874
1244,2092000,5693.686
1246,2096000,5657.6345
1249,2100000,3518.6489
1251,2104000,4728.0117
1253,2108000,5352.9874
1255,2112000,4813.3861
1258,2116000,5637.7655
1260,2120000,5196.0873
1262,2124000,5629.4122
1264,2128000,5597.0622
1266,2132000,5611.1099
1270,2136000,3484.8485
1272,2140000,5992.0216
1274,2144000,5073.0226
1276,2148000,4910.224
1279,2152000,4073.2054
1281,2156000,5217.5216
1284,2160000,4578.8623
1286,2164000,5082.2188
1289,2168000,4410.8258
1291,2172000,6198.9252
1293,2176000,5323.9248
1296,2180000,4523.7291
1298,2184000,5572.3567
1301,2188000,3877.1899
1304,2192000,4592.9687
1307,2196000,3826.7544
1309,2200000,5155.5396
1311,2204000,5182.2351
1313,2208000,4219.5685
1316,2212000,5502.7384
1319,2216000,3222.0825
1321,2220000,4478.7936
1324,2224000,4990.2364
1326,2228000,4831.3734
1328,2232000,5700.9852
1331,2236000,4607.1372
1334,2240000,4326.5634
1336,2244000,5485.0664
1338,2248000,5257.7056
1341,2252000,3086.8328
1344,2256000,4391.6355
1346,2260000,4997.9982
1349,2264000,3191.9729
1351,2268000,5254.661
1354,2272000,3937.5607
1356,2276000,5025.147
1358,2280000,6012.5983
1361,2284000,4421.3878
1363,2288000,6179.3026
1366,2292000,4224.7656
1369,2296000,3832.9423
1371,2300000,3283.4849
1374,2304000,4502.1458
1376,2308000,4193.2848
1379,2312000,4443.7919
1382,2316000,4257.9185
1384,2320000,3261.3737
1386,2324000,5414.9771
1389,2328000,5297.1383
1391,2332000,4204.3333
1393,2336000,6294.1598
1396,2340000,5398.1067
1398,2344000,3735.5414
1400,2348000,4814.387
1403,2352000,5536.0617
1405,2356000,4085.5253
1407,2360000,5250.7539
1409,2364000,5876.0392
1411,2368000,5895.1272
1414,2372000,5024.1154
1416,2376000,5531.9415
1418,2380000,3490.0378
1420,2384000,5434.0628
1424,2388000,3809.6799
1426,2392000,3741.1788
1429,2396000,4744.8109
1431,2400000,4315.205
1434,2404000,4536.1702
1436,2408000,4452.6947
1439,2412000,5213.9147
1441,2416000,6259.6064
1443,2420000,4227.388
1447,2424000,3358.1899
1449,2428000,5551.5094
1452,2432000,3357.1731
1454,2436000,5464.1106
1457,2440000,4776.5331
1460,2444000,4189.8107
1462,2448000,4583.0787
1464,2452000,5912.7304
1467,2456000,3959.6495
1470,2460000,4280.9532
1473,2464000,4888.0233
1475,2468000,4370.6281
1477,2472000,5772.1229
1479,2476000,5204.2368
1481,2480000,5408.4501
1484,2484000,4113.9419
1486,2488000,4381.7375
1488,2492000,4772.7552
1491,2496000,5625.142
1493,2500000,5541.0626
1496,2504000,3483.8993
1498,2508000,5446.673
1500,2512000,5330.7049
1502,2516000,5597.9344
1505,2520000,4418.3483
1507,2524000,5592.2877
1509,2528000,4492.3698
1512,2532000,4438.3581
1515,2536000,3389.3976
1517,2540000,4196.8867
1520,2544000,4060.8619
1522,2548000,6427.4398
1525,2552000,4786.2513
1527,2556000,3429.0677
1530,2560000,5258.5962
1532,2564000,4228.6007
1534,2568000,4104.543
1537,2572000,4818.4496
1540,2576000,4197.0053
1542,2580000,4210.7933
1545,2584000,5318.8035
1547,2588000,4913.1686
1549,2592000,5433.9327
1552,2596000,3620.4224
1555,2600000,4194.1211
1557,2604000,5292.7176
1559,2608000,4418.5444
1561,2612000,5399.0057
1563,2616000,5582.0384
1566,2620000,4176.2236
1568,2624000,4190.8811
1571,2628000,5118.5321
1573,2632000,5219.5079
1576,2636000,4506.397
1578,2640000,5250.7023
1580,2644000,5170.2516
1583,2648000,3605.8249
1586,2652000,3235.1922
1589,2656000,2961.2206
1592,2660000,4502.0178
1594,2664000,4004.4286
1597,2668000,4846.1295
1599,2672000,4420.7253
1601,2676000,3698.1476
1604,2680000,4690.0069
1606,2684000,5113.9334
1608,2688000,4053.534
1610,2692000,5427.7082
1613,2696000,4860.4014
1615,2700000,4631.5703
1617,2704000,4732.2223
1620,2708000,4642.6604
1623,2712000,4211.5886
1625,2716000,5273.6573
1627,2720000,5924.7989
1630,2724000,3706.686
1632,2728000,6074.5678
1634,2732000,4796.696
1637,2736000,3976.4918
1640,2740000,4200.6996
1642,2744000,4260.1518
1644,2748000,6435.1528
1646,2752000,5718.3949
1648,2756000,5846.1918
1650,2760000,5010.3707
1653,2764000,4929.5993
1655,2768000,4957.2606
1658,2772000,2863.7528
1660,2776000,4790.7081
1662,2780000,4416.0509
1664,2784000,4798.0141
1667,2788000,3573.2453
1669,2792000,4229.4288
1671,2796000,6015.2498
1673,2800000,5941.7454
1675,2804000,5997.8684
1678,2808000,4914.202
1681,2812000,3623.1476
1684,2816000,4902.5186
1686,2820000,3611.6411
1688,2824000,6195.0179
1690,2828000,5216.0092
1693,2832000,4622.6562
1695,2836000,6017.8102
1697,2840000,4854.2262
1700,2844000,5150.2177
1702,2848000,6324.7552
1704,2852000,4244.3887
1707,2856000,4019.4092
1709,2860000,4325.6189
1711,2864000,4990.7949
1714,2868000,3945.2995
1716,2872000,5016.0624
1718,2876000,4183.9499
1721,2880000,3987.1277
1723,2884000,4612.7323
1726,2888000,4508.9357
1730,2892000,3121.388
1732,2896000,4938.0615
1735,2900000,4561.0573
1738,2904000,3978.706
1740,2908000,5951.5778
1742,2912000,4298.9442
1744,2916000,5401.3324
1747,2920000,4173.5174
1750,2924000,4324.4379
1753,2928000,4440.4564
1755,2932000,5750.5946
1757,2936000,4901.0101
1759,2940000,4563.7344
1761,2944000,5040.5511
1765,2948000,3799.1021
1768,2952000,3717.998
1770,2956000,3900.4667
1773,2960000,4083.1075
1776,2964000,4405.4156
1778,2968000,5254.6707
1781,2972000,4455.312
1784,2976000,4142.7934
1786,2980000,4617.958
1788,2984000,4292.8126
1791,2988000,4535.5501
1793,2992000,4168.1032
1795,2996000,5447.0365
1798,3000000,4680.1245
1800,3004000,5720.2301
1802,3008000,4631.5769
1805,3012000,5295.8816
1808,3016000,4123.9978
1810,3020000,3696.2033
1813,3024000,5323.0085
1815,3028000,6338.8041
1817,3032000,4497.5268
1820,3036000,3840.0516
1822,3040000,5511.4794
1825,3044000,4182.2705
1827,3048000,4804.2887
1830,3052000,4013.5573
1832,3056000,3849.9564
1835,3060000,4600.4877
1837,3064000,4615.7989
1840,3068000,3384.4755
1842,3072000,5714.2938
1845,3076000,4343.9071
1848,3080000,4246.8321
1850,3084000,5700.6481
1852,3088000,4494.7952
1855,3092000,2580.8833
1857,3096000,4772.3839
1860,3100000,5011.7002
1863,3104000,3369.7202
1866,3108000,3994.364
1868,3112000,5347.8346
1870,3116000,5601.1915
1874,3120000,2711.9341
1877,3124000,3228.5765
1879,3128000,4798.801
1881,3132000,4428.9226
1884,3136000,4658.2394
1887,3140000,4205.7345
1889,3144000,4233.5957
1892,3148000,4597.3705
1895,3152000,3668.61
1897,3156000,5750.433
1899,3160000,5496.4015
1901,3164000,5403.7721
1903,3168000,4556.5271
1905,3172000,6302.5722
1907,3176000,5363.0666
1910,3180000,4108.1037
1912,3184000,3974.5178
1914,3188000,4774.5676
1917,3192000,5244.6862
1920,3196000,3955.5391
1922,3200000,5667.7754
1925,3204000,2830.9221
1928,3208000,4480.6057
1930,3212000,4725.9241
1932,3216000,5188.392
1935,3220000,4808.8307
1937,3224000,5611.7221
1939,3228000,5014.9953
1942,3232000,4375.8992
1944,3236000,4057.9232
1947,3240000,4846.6451
1949,3244000,5308.3927
1951,3248000,4482.3383
1955,3252000,3787.8825
1957,3256000,4405.6129
1960,3260000,3988.1297
1962,3264000,4826.8966
1965,3268000,4126.7018
1968,3272000,4421.4325
1971,3276000,3891.6974
1973,3280000,5353.2676
1975,3284000,6013.0122
1977,3288000,5356.5557
1979,3292000,4832.484
1982,3296000,4510.8044
1984,3300000,4200.2712
1987,3304000,4945.0247
1990,3308000,3490.1486
1992,3312000,4278.2546
1995,3316000,3924.9735
1997,3320000,6301.1952
2000,3324000,4268.0238
2002,3328000,5971.261
2005,3332000,3780.6851
2007,3336000,5644.8254
2010,3340000,3548.2576
2013,3344000,3542.8774
2015,3348000,6077.5485
2017,3352000,5474.6464
2019,3356000,5225.77
2022,3360000,4607.0436
2024,3364000,3199.9253
2026,3368000,6507.4245
2029,3372000,5521.3843
2031,3376000,5255.3412
2033,3380000,4915.4559
2036,3384000,5596.83
2038,3388000,4574.1814
2040,3392000,4167.4742
2043,3396000,4630.2653
2046,3400000,4302.9564
2049,3404000,3521.6416
2051,3408000,5436.5767
2053,3412000,6175.3755
2056,3416000,3875.9241
2059,3420000,4663.7709
2061,3424000,3095.9503
2064,3428000,4565.6658
2067,3432000,2911.1224
2070,3436000,3483.4646
2073,3440000,3856.6149
2075,3444000,6320.7383
2077,3448000,5208.4518
2080,3452000,4683.1348
2082,3456000,5462.9279
2084,3460000,4064.1693
2086,3464000,5123.9572
2089,3468000,4874.9375
2091,3472000,6187.9553
2094,3476000,4203.0814
2096,3480000,5501.3582
2098,3484000,3880.9453
2100,3488000,5594.4551
2102,3492000,4673.1512
2105,3496000,4324.7474
2108,3500000,5010.9658
2110,3504000,4544.1135
2113,3508000,4634.1704
2115,3512000,4086.5347
2118,3516000,4656.4534
2121,3520000,3313.2121
2123,3524000,5223.9185
2126,3528000,3994.0688
2128,3532000,4834.6484
2130,3536000,4368.9011
2133,3540000,5116.8585
2135,3544000,5154.2128
2137,3548000,4682.747
2140,3552000,4203.2467
2142,3556000,5088.8866
2144,3560000,5740.6407
2147,3564000,3972.0289
2150,3568000,3708.3804
2153,3572000,3389.082
2156,3576000,3277.3194
2158,3580000,5172.8453
2160,3584000,5211.395
2162,3588000,4122.7922
2165,3592000,4767.0994
2167,3596000,3078.1798
2170,3600000,4816.9085
2173,3604000,4013.758
2175,3608000,5484.1985
2177,3612000,4979.1674
2180,3616000,4653.3077
2183,3620000,3877.2243
2186,3624000,3305.5944
2188,3628000,4394.4103
2190,3632000,5133.235
2193,3636000,4969.9126
2195,3640000,5942.0973
2197,3644000,5700.5613
2199,3648000,5317.6253
2202,3652000,4564.0485
2204,3656000,4044.4167
2206,3660000,5186.282
2209,3664000,3625.0546
2211,3668000,5539.648
2214,3672000,3952.9543
2217,3676000,2943.352
2220,3680000,4322.0496
2222,3684000,3370.5668
2225,3688000,4691.247
2227,3692000,5938.3959
2229,3696000,5045.2216
2231,3700000,5250.735
2233,3704000,6285.4257
2236,3708000,4179.0288
2239,3712000,3801.7834
2241,3716000,5038.4645
2244,3720000,5410.6416
2246,3724000,3953.2564
2249,3728000,4810.9547
2251,3732000,4722.899
2254,3736000,4564.5674
2256,3740000,4036.4426
2258,3744000,5615.9846
2261,3748000,4151.5946
2263,3752000,5694.9555
2265,3756000,5369.9606
2267,3760000,6086.9306
2270,3764000,4376.9112
2272,3768000,5839.9672
2274,3772000,6217.2246
2277,3776000,4576.351
2279,3780000,5133.7477
2282,3784000,3338.3922
2284,3788000,4967.2253
2286,3792000,5761.647
2288,3796000,5675.8012
2290,3800000,5389.0285
2292,3804000,5465.7161
2295,3808000,5521.9973
2299,3812000,2617.1663
2301,3816000,3028.3938
2304,3820000,4674.0322
2306,3824000,4181.1874
2308,3828000,6316.1436
2311,3832000,4523.4145
2313,3836000,5027.8243
2316,3840000,4491.9171
2318,3844000,4794.1655
2320,3848000,5454.3315
2323,3852000,4826.3215
2325,3856000,4283.992
2328,3860000,4233.5732
2330,3864000,5703.377
2332,3868000,5101.9849
2334,3872000,4728.7239
2337,3876000,3761.2529
2339,3880000,5441.1636
2342,3884000,4511.844
2344,3888000,4802.5759
2347,3892000,4246.7185
2350,3896000,3654.5923
2352,3900000,6344.0816
2354,3904000,4911.0723
2356,3908000,5480.2952
2359,3912000,3868.5703
2361,3916000,4944.3191
2364,3920000,4827.215
2366,3924000,5944.3867
2368,3928000,4529.9909
2371,3932000,4379.9005
2374,3936000,4513.6343
2376,3940000,5304.7093
2378,3944000,5301.989
2380,3948000,4671.7102
2384,3952000,3574.33
2386,3956000,4710.9645
2389,3960000,4661.4685
2392,3964000,3781.5559
2395,3968000,3734.9264
2397,3972000,4934.4795
2399,3976000,4938.7084
2401,3980000,5837.5427
2403,3984000,5176.3278
2405,3988000,5509.1344
2408,3992000,4770.5664
2411,3996000,4322.0484
2413,4000000,5539.9255
2415,4004000,5784.6349
2417,4008000,4752.8418
2419,4012000,5608.4475
2421,4016000,5120.1
2424,4020000,4259.8998
2428,4024000,2797.6987
2430,4028000,4075.7967
2434,4032000,3575.9909
2437,4036000,4237.7842
2439,4040000,4658.1383
2441,4044000,6361.3182
2444,4048000,4653.2725
2447,4052000,3504.3992
2449,4056000,5348.9605
2451,4060000,4685.5342
2454,4064000,3422.7562
2456,4068000,4839.23
2460,4072000,3762.9028
2463,4076000,3952.2728
2465,4080000,4725.8978
2467,4084000,5045.769
2469,4088000,5068.3127
2472,4092000,4574.8385
2474,4096000,4814.0676
2477,4100000,3916.6327
2479,4104000,5241.3459
2481,4108000,5939.4981
2483,4112000,3799.5292
2486,4116000,4798.4816
2489,4120000,4418.8116
2491,4124000,4610.0111
2494,4128000,4817.4806
2497,4132000,3053.6955
2499,4136000,5645.8909
2501,4140000,5603.4514
2503,4144000,4391.3879
2506,4148000,4294.6731
2508,4152000,4738.9406
2511,4156000,5568.0746
2513,4160000,4622.9296
2516,4164000,4327.5133
2519,4168000,3707.0504
2521,4172000,4225.3416
2523,4176000,4656.3408
2526,4180000,4352.488
2528,4184000,4606.2687
2530,4188000,6213.9857
2533,4192000,4562.1731
2536,4196000,3930.9726
2539,4200000,4129.9732
2542,4204000,4036.9723
2545,4208000,3773.2421
2547,4212000,4095.2921
2549,4216000,6318.4189
2551,4220000,5187.6871
2553,4224000,4013.5946
2557,4228000,4110.9595
2559,4232000,4296.4832
2561,4236000,4486.7005
2564,4240000,4038.3616
2566,4244000,4910.8338
2569,4248000,5830.0307
2571,4252000,3497.9844
2573,4256000,3710.7299
2576,4260000,3777.9287
2578,4264000,5370.9762
2581,4268000,4597.4377
2584,4272000,4008.5983
2587,4276000,4326.5999
2589,4280000,4691.6596
2592,4284000,4772.767
2594,4288000,4446.2175
2597,4292000,4658.2692
2599,4296000,5880.6102
2601,4300000,5158.1943
2604,4304000,3394.3623
2606,4308000,5631.5646
2609,4312000,3768.9818
2611,4316000,5398.1694
2614,4320000,4401.8604
2616,4324000,5372.9879
2618,4328000,6202.9375
2622,4332000,3939.7315
2625,4336000,3304.4333
2627,4340000,5789.5715
2629,4344000,4038.2986
2631,4348000,5174.0867
2634,4352000,4689.0585
2636,4356000,5468.5183
2639,4360000,2753.7091
2642,4364000,4224.8537
2644,4368000,5181.8224
2647,4372000,3797.0146
2649,4376000,5336.9364
2652,4380000,3670.0902
2654,4384000,5702.7142
2656,4388000,5931.4281
2658,4392000,5758.1492
2660,4396000,5097.1494
2662,4400000,4635.3242
2664,4404000,6164.7762
2666,4408000,4975.1727
2669,4412000,4980.1087
2671,4416000,4896.3093
2674,4420000,4216.0981
2677,4424000,3497.2433
2679,4428000,4325.0533
2682,4432000,4770.8792
2684,4436000,4225.3008
2687,4440000,4761.4433
2689,4444000,5675.0818
2691,4448000,5659.1428
2693,4452000,4011.7681
2696,4456000,4178.615
2699,4460000,3981.9615
2701,4464000,6285.9804
2703,4468000,4301.4293
2706,4472000,4528.6921
2708,4476000,4919.956
2710,4480000,5107.917
2712,4484000,5877.9163
2715,4488000,4412.5496
2718,4492000,3928.3509
2721,4496000,3502.9892
2723,4500000,3870.1395
2725,4504000,4919.3977
2728,4508000,4438.7386
2731,4512000,4602.7699
2734,4516000,3433.8486
2736,4520000,3641.1912
2739,4524000,4207.8091
2742,4528000,3293.1887
2745,4532000,3212.9064
2747,4536000,5152.7034
2750,4540000,4471.3516
