episode,timestep,reward
257,460000,2716.314
259,464000,2431.4283
261,468000,1063.6212
264,472000,3589.0988
266,476000,1516.3148
268,480000,3187.3509
270,484000,2065.3436
272,488000,2680.8957
275,492000,1695.7372
277,496000,3460.9695
279,500000,2685.3955
281,504000,3232.0882
283,508000,3160.642
286,512000,2540.4068
288,516000,2722.7103
290,520000,2426.5507
293,524000,2301.1803
296,528000,2816.6686
298,532000,1840.6786
300,536000,2632.9385
303,540000,2213.311
305,544000,1468.5912
307,548000,3294.2576
309,552000,2532.327
312,556000,3141.943
314,560000,2692.1636
317,564000,2483.3754
319,568000,2176.1
322,572000,2618.7237
324,576000,3004.1707
326,580000,2427.2663
329,584000,3239.705
331,588000,3637.4196
333,592000,3336.9747
335,596000,3663.4427
337,600000,1910.8096
339,604000,2383.671
342,608000,3169.5214
344,612000,1520.4339
346,616000,3193.221
348,620000,3523.4797
350,624000,2859.571
352,628000,2340.4309
354,632000,3332.1887
357,636000,3681.4122
359,640000,4020.7732
361,644000,3135.3178
363,648000,3244.4924
365,652000,2286.3769
367,656000,2704.9596
369,660000,3777.601
371,664000,3133.5622
373,668000,3807.1869
375,672000,1901.4329
378,676000,3359.3553
380,680000,2982.6049
382,684000,3042.1336
386,688000,2028.7312
388,692000,3153.5749
391,696000,2675.4603
393,700000,2127.5693
395,704000,2730.819
397,708000,1491.2275
400,712000,2599.0688
402,716000,3210.7899
404,720000,2712.8624
406,724000,3063.8637
409,728000,3073.3145
411,732000,3534.57
413,736000,2393.8677
415,740000,2263.3852
417,744000,3049.8072
420,748000,1217.0178
423,752000,2678.7908
425,756000,2573.3421
427,760000,2872.196
429,764000,3615.9453
432,768000,2839.0862
434,772000,3458.2789
436,776000,1418.4057
438,780000,3356.0677
440,784000,2453.83
442,788000,3787.4648
444,792000,3067.6703
446,796000,3409.031
450,800000,2279.3807
453,804000,2258.3335
455,808000,2127.3893
457,812000,3598.92
459,816000,3633.3211
461,820000,3495.3057
463,824000,2613.8193
465,828000,3986.5583
467,832000,1973.8201
470,836000,3077.0918
472,840000,3220.4389
474,844000,2756.5418
476,848000,3491.5339
479,852000,2520.5448
481,856000,2381.056
483,860000,3695.3204
485,864000,3831.0454
488,868000,2763.5728
490,872000,3598.2119
492,876000,3694.301
494,880000,3067.5122
497,884000,2471.2867
499,888000,3957.6266
501,892000,3802.6629
503,896000,2803.9491
505,900000,2490.2794
507,904000,3639.6142
510,908000,3061.2753
512,912000,3283.9786
514,916000,4099.7739
516,920000,431.3707
518,924000,3891.4788
520,928000,3890.2015
522,932000,3312.3662
524,936000,1812.3922
526,940000,4009.7307
528,944000,2887.2126
531,948000,2322.184
533,952000,3053.4597
535,956000,3649.4084
537,960000,3885.9784
540,964000,2441.5203
542,968000,3817.2623
544,972000,4335.8756
546,976000,3427.5046
548,980000,2636.8266
551,984000,2870.6362
553,988000,4114.9322
555,992000,4061.6972
557,996000,2561.5128
560,1000000,2778.3068
562,1004000,3565.3076
564,1008000,3399.6204
566,1012000,1182.07
568,1016000,3777.6736
570,1020000,3907.7089
572,1024000,2889.1716
574,1028000,3193.3324
576,1032000,3739.3415
578,1036000,3014.0867
581,1040000,3465.0781
583,1044000,3820.2141
585,1048000,4010.0751
587,1052000,2999.5385
589,1056000,2159.4065
591,1060000,2790.4171
593,1064000,2607.0471
595,1068000,4139.8699
597,1072000,3941.1024
599,1076000,2686.3592
601,1080000,2582.6436
603,1084000,3576.7059
605,1088000,4071.7403
607,1092000,2962.3652
609,1096000,4037.3038
611,1100000,2657.2021
613,1104000,1496.8802
616,1108000,3375.1375
618,1112000,3201.2264
620,1116000,2176.2453
622,1120000,2749.4787
624,1124000,2732.0568
626,1128000,3206.8138
628,1132000,1472.5601
630,1136000,4501.9854
632,1140000,4434.5779
634,1144000,2775.8161
638,1148000,1589.6637
640,1152000,1535.1147
642,1156000,4266.6305
644,1160000,2536.7834
646,1164000,4312.0716
649,1168000,2518.2798
651,1172000,2393.6914
653,1176000,4079.9573
655,1180000,3230.4209
657,1184000,2797.5138
659,1188000,4216.9682
661,1192000,3501.1439
663,1196000,3816.4498
665,1200000,3842.085
667,1204000,1266.5054
669,1208000,1261.716
671,1212000,2108.2355
673,1216000,3808.1811
675,1220000,2822.1728
677,1224000,4426.851
679,1228000,4066.4979
681,1232000,3233.8172
683,1236000,2221.5084
685,1240000,3735.4827
687,1244000,4155.5286
690,1248000,3427.8716
692,1252000,2709.1885
694,1256000,1353.9048
696,1260000,3052.0184
698,1264000,2361.4569
700,1268000,3877.7595
702,1272000,3151.1297
704,1276000,4613.7658
706,1280000,1601.6936
709,1284000,3725.4553
711,1288000,3531.5714
713,1292000,2221.1311
715,1296000,3270.7395
717,1300000,1305.5602
719,1304000,4247.6646
721,1308000,2335.6215
723,1312000,4582.2191
725,1316000,3199.501
727,1320000,3560.2691
729,1324000,3142.3729
731,1328000,3426.9456
733,1332000,3056.2295
735,1336000,4391.5497
737,1340000,3669.2186
739,1344000,1658.5112
742,1348000,3148.8762
744,1352000,2595.3356
746,1356000,3286.0836
748,1360000,2384.1861
750,1364000,3513.1783
752,1368000,3821.4171
754,1372000,3052.23
756,1376000,1965.3839
758,1380000,2098.5473
760,1384000,3938.4162
762,1388000,3900.9288
764,1392000,3521.6928
766,1396000,2838.0512
768,1400000,2682.3326
770,1404000,2889.6866
772,1408000,3959.703
774,1412000,3791.1481
777,1416000,2987.5196
779,1420000,3991.1177
781,1424000,4043.6611
783,1428000,3524.5866
785,1432000,3680.1105
787,1436000,3617.9292
789,1440000,2424.8754
791,1444000,3340.1235
793,1448000,3502.232
795,1452000,2092.9164
797,1456000,1222.1496
799,1460000,3671.6942
801,1464000,4197.7907
803,1468000,3583.5016
805,1472000,4194.2158
807,1476000,3081.3006
809,1480000,4264.2546
811,1484000,4060.5282
813,1488000,3827.2776
815,1492000,3848.3377
817,1496000,1823.0614
819,1500000,3398.3341
821,1504000,4331.6438
823,1508000,4566.8134
825,1512000,3013.0429
827,1516000,3764.7268
829,1520000,3142.769
831,1524000,4246.1889
833,1528000,3175.8493
835,1532000,4395.5864
837,1536000,4602.9675
839,1540000,1849.9843
841,1544000,4077.5244
843,1548000,2757.5931
845,1552000,4156.9342
847,1556000,3901.5066
849,1560000,3945.6509
851,1564000,3100.1121
854,1568000,2876.1519
856,1572000,1926.1078
858,1576000,4149.6243
860,1580000,3159.0411
862,1584000,2646.5948
864,1588000,4165.386
866,1592000,3965.7683
868,1596000,4378.4798
870,1600000,4219.4531
872,1604000,3655.778
874,1608000,3473.4196
876,1612000,2586.4637
878,1616000,3722.4398
880,1620000,2134.8636
882,1624000,2527.5904
884,1628000,3947.9831
886,1632000,3845.6529
888,1636000,2505.6205
890,1640000,3731.8354
892,1644000,3109.7803
894,1648000,3004.1019
896,1652000,3597.4194
898,1656000,4284.2069
900,1660000,2811.88
902,1664000,2810.5781
904,1668000,2791.0268
906,1672000,4477.0812
908,1676000,2245.288
910,1680000,2373.5247
912,1684000,3724.6165
914,1688000,4194.784
916,1692000,4088.6445
918,1696000,2427.227
921,1700000,3057.1189
923,1704000,3813.3009
925,1708000,2942.247
927,1712000,4275.3074
929,1716000,3592.1967
931,1720000,1830.0433
933,1724000,3999.607
935,1728000,4082.7675
937,1732000,2365.7901
939,1736000,3070.193
941,1740000,4060.8556
943,1744000,4224.9261
945,1748000,4116.4372
947,1752000,2513.4624
949,1756000,4057.4204
951,1760000,1841.1262
953,1764000,4246.0588
955,1768000,2736.0862
957,1772000,3180.7731
959,1776000,3955.2846
962,1780000,3927.9744
964,1784000,4275.4499
966,1788000,4553.7819
968,1792000,3394.2542
970,1796000,3869.1621
972,1800000,4020.8505
974,1804000,3374.4583
976,1808000,1741.573
978,1812000,2815.9748
980,1816000,4434.0104
982,1820000,4267.9
984,1824000,2683.0496
986,1828000,2668.0839
988,1832000,2715.7351
990,1836000,3649.8166
992,1840000,2863.1053
994,1844000,2494.0422
996,1848000,2999.3019
998,1852000,3046.9008
1000,1856000,4002.3554
1002,1860000,4327.1905
1004,1864000,4249.3456
1006,1868000,1219.8861
1008,1872000,748.4755
1010,1876000,4007.7364
1012,1880000,4101.3894
1014,1884000,1357.7277
1016,1888000,3558.2131
1018,1892000,3797.7985
1020,1896000,4489.6211
1022,1900000,4390.7459
1024,1904000,3068.805
1026,1908000,2632.928
1028,1912000,2546.9489
1030,1916000,3222.5131
1032,1920000,3262.7278
1034,1924000,3019.5072
1036,1928000,4449.9467
1038,1932000,4562.182
1040,1936000,3189.6083
1042,1940000,3036.475
1044,1944000,4059.5875
1046,1948000,4656.4509
1048,1952000,2825.1117
1050,1956000,3684.0071
1052,1960000,4387.8849
1054,1964000,4052.3201
1056,1968000,4818.763
1058,1972000,2601.8999
1061,1976000,2887.1445
1063,1980000,3789.0473
1065,1984000,4447.1381
1067,1988000,4228.6256
1069,1992000,3378.0895
1071,1996000,3026.3999
1073,2000000,3885.1877
1075,2004000,4515.2291
1077,2008000,4152.4114
1079,2012000,3825.0504
1081,2016000,4528.6421
1083,2020000,4862.4182
1085,2024000,3336.376
1087,2028000,4519.7525
1089,2032000,2673.6028
1091,2036000,3891.7891
1093,2040000,4787.0198
1095,2044000,2023.9816
1097,2048000,2893.0202
1099,2052000,4374.5806
1101,2056000,3599.6563
1103,2060000,4221.6731
1105,2064000,3007.8798
1107,2068000,2001.568
1109,2072000,3505.0697
1111,2076000,3474.8517
1113,2080000,3016.0674
1115,2084000,4326.7543
1117,2088000,4618.2107
1119,2092000,2984.3571
1121,2096000,3782.0011
1123,2100000,4592.3743
1125,2104000,4329.9851
1127,2108000,4247.8139
1129,2112000,4540.5144
1131,2116000,4524.3945
1133,2120000,4556.5817
1135,2124000,3184.4265
1137,2128000,2711.077
1139,2132000,3063.0399
1141,2136000,3798.2882
1143,2140000,4530.96
1145,2144000,3509.0762
1148,2148000,3539.259
1150,2152000,4530.0253
1152,2156000,2883.3844
1154,2160000,3330.7349
1156,2164000,4718.6344
1158,2168000,2789.7
1160,2172000,4412.0193
1162,2176000,3137.858
1164,2180000,4563.574
1166,2184000,4248.4371
1168,2188000,3157.3861
1170,2192000,2494.2779
1172,2196000,4400.3181
1174,2200000,4111.3221
1176,2204000,2654.5026
1179,2208000,3668.5215
1181,2212000,2618.7983
1183,2216000,2575.975
1185,2220000,2054.4764
1187,2224000,4286.8778
1189,2228000,4736.2715
1191,2232000,2447.945
1193,2236000,3118.1917
1195,2240000,2784.6833
1197,2244000,4282.7229
1199,2248000,4702.7601
1201,2252000,4267.8711
1203,2256000,2805.9995
1205,2260000,2769.5861
1207,2264000,4281.8803
1209,2268000,3423.9336
1211,2272000,4141.3946
1213,2276000,3024.6609
1215,2280000,4009.7864
1217,2284000,2681.938
1219,2288000,4734.7198
1221,2292000,3193.6811
1223,2296000,4104.7742
1225,2300000,2833.251
1227,2304000,4864.7104
1229,2308000,4562.5749
1231,2312000,2573.0559
1233,2316000,4059.0293
1235,2320000,5019.4226
1237,2324000,2907.0377
1239,2328000,4147.8067
1241,2332000,2384.4533
1243,2336000,3899.1725
1245,2340000,4155.0686
1247,2344000,3896.9042
1249,2348000,3400.7957
1251,2352000,3373.2679
1253,2356000,2999.8779
1255,2360000,3154.8693
1257,2364000,4634.7855
1259,2368000,4223.5394
1261,2372000,3273.4515
1263,2376000,4198.1975
1265,2380000,2915.7759
1267,2384000,2807.7471
1269,2388000,4082.9476
1271,2392000,3513.392
1273,2396000,4272.7774
1275,2400000,3400.9435
1277,2404000,2337.5131
1279,2408000,3476.8764
1281,2412000,3580.5704
1283,2416000,2557.1563
1285,2420000,2555.1421
1288,2424000,3062.0777
1290,2428000,3273.7598
1292,2432000,4643.152
1294,2436000,2567.4008
1296,2440000,3616.5706
1298,2444000,1924.4491
1300,2448000,4528.123
1302,2452000,4372.2589
1304,2456000,4145.7586
1306,2460000,2750.2865
1308,2464000,4406.5681
1310,2468000,4711.1978
1312,2472000,4673.2302
1314,2476000,4072.7914
1316,2480000,3000.8252
1318,2484000,4432.0904
1320,2488000,3644.0978
1322,2492000,1882.9409
1324,2496000,4499.7231
1326,2500000,3426.8257
1328,2504000,3752.1334
1330,2508000,3928.5983
1332,2512000,3464.6637
1334,2516000,4680.5165
1336,2520000,2919.904
1338,2524000,3534.9415
1340,2528000,3253.319
1342,2532000,3072.0793
1344,2536000,4412.6679
1346,2540000,4576.649
1348,2544000,1746.6454
1350,2548000,3045.7146
1352,2552000,3479.6848
1354,2556000,3765.1365
1356,2560000,2941.6886
1358,2564000,4581.184
1360,2568000,2234.1684
1362,2572000,3725.7843
1364,2576000,3016.0773
1366,2580000,4655.3995
1368,2584000,3802.4577
1370,2588000,4397.6119
1373,2592000,3165.2373
1375,2596000,3806.0917
1377,2600000,3597.7687
1379,2604000,4043.5276
1381,2608000,3224.4681
1383,2612000,3063.0988
1385,2616000,2089.5807
1387,2620000,4813.9329
1389,2624000,4533.3958
1391,2628000,2693.5743
1393,2632000,3104.9609
1395,2636000,3302.8849
1397,2640000,4369.9866
1399,2644000,3565.1644
1401,2648000,4678.9021
1403,2652000,3725.2368
1405,2656000,4121.1308
1407,2660000,4786.1773
1409,2664000,4169.4619
1411,2668000,5203.9861
1413,2672000,4599.634
1416,2676000,3398.5446
1418,2680000,4299.2481
1420,2684000,1901.0267
1422,2688000,3132.7828
1424,2692000,4833.0461
1426,2696000,5002.2503
1428,2700000,5256.6889
1430,2704000,3940.6698
1432,2708000,4596.8578
1434,2712000,2994.3386
1436,2716000,4569.4656
1438,2720000,4501.1479
1440,2724000,4865.6825
1442,2728000,3496.2054
1444,2732000,1520.4929
1446,2736000,4489.7463
1448,2740000,3839.9267
1450,2744000,4145.8361
1452,2748000,4663.6723
1454,2752000,3015.5573
1456,2756000,4486.2622
1458,2760000,4353.7622
1460,2764000,2667.8518
1462,2768000,3470.8142
1464,2772000,3609.1563
1467,2776000,3423.314
1469,2780000,4856.3527
1471,2784000,4477.036
1473,2788000,4585.9952
1475,2792000,4830.3342
1477,2796000,4973.7552
1479,2800000,2974.1383
1481,2804000,1746.7954
1483,2808000,3784.8504
1485,2812000,3982.0056
1487,2816000,5229.0672
1489,2820000,4946.056
1491,2824000,2480.0723
1493,2828000,4219.0026
1495,2832000,4194.1727
1497,2836000,4039.0329
1499,2840000,2741.388
1501,2844000,2785.8671
1503,2848000,4758.0155
1505,2852000,3872.77
1507,2856000,4567.9915
1509,2860000,2497.5767
1511,2864000,4494.7873
1513,2868000,4401.3332
1515,2872000,5123.2645
1517,2876000,3909.9974
1519,2880000,5213.6967
1521,2884000,3209.6159
1523,2888000,4973.3957
1526,2892000,3347.8852
1528,2896000,3740.5989
1530,2900000,4076.6665
1532,2904000,4129.9562
1534,2908000,3669.5779
1536,2912000,2532.0112
1538,2916000,2662.4089
1540,2920000,2795.2402
1542,2924000,2988.5521
1544,2928000,4716.0399
1546,2932000,4081.2872
1549,2936000,4002.5954
1551,2940000,3428.5549
1553,2944000,4753.9548
1555,2948000,4601.5711
1557,2952000,3107.4196
1559,2956000,4237.3672
1561,2960000,2997.9778
1563,2964000,4161.7373
1565,2968000,5307.7509
1567,2972000,4387.6811
1569,2976000,4406.4323
1571,2980000,2239.4069
1573,2984000,2704.0293
1575,2988000,3934.4044
1577,2992000,3054.11
1579,2996000,5060.7363
1582,3000000,2286.0114
1584,3004000,4792.6521
1586,3008000,3205.3306
1588,3012000,4910.4709
1590,3016000,2704.2305
1592,3020000,4893.1145
1594,3024000,4745.9276
1596,3028000,4844.4064
1598,3032000,3362.9637
1600,3036000,1738.6188
1602,3040000,4708.9945
1605,3044000,2897.3836
1607,3048000,4243.4725
1609,3052000,2077.5969
1611,3056000,2992.3245
1613,3060000,4170.3431
1615,3064000,2881.8907
1617,3068000,4726.8846
1619,3072000,3197.5414
1621,3076000,5331.4011
1623,3080000,3753.834
1625,3084000,3401.9822
1627,3088000,2083.1461
1629,3092000,4688.6733
1631,3096000,2236.104
1633,3100000,4482.3173
1635,3104000,5175.2009
1637,3108000,2204.1693
1639,3112000,2034.4476
1641,3116000,1626.3844
1643,3120000,721.9339
1646,3124000,3364.068
1648,3128000,3273.3722
1650,3132000,3895.5728
1652,3136000,3429.5129
1654,3140000,2913.2661
1656,3144000,2858.9668
1658,3148000,4469.1653
1660,3152000,4322.79
1663,3156000,3797.9268
1665,3160000,1464.7694
1667,3164000,1893.0488
1669,3168000,4287.8665
1671,3172000,2963.9777
1673,3176000,3709.2842
1675,3180000,4893.8984
1677,3184000,4775.7657
1679,3188000,2635.2177
1681,3192000,4317.1261
1683,3196000,1917.4725
1685,3200000,3954.5494
1687,3204000,3223.1837
1690,3208000,3032.6392
1692,3212000,5024.9531
1694,3216000,2799.5544
1696,3220000,2035.1731
1698,3224000,2992.5379
1700,3228000,4725.0204
1702,3232000,3234.516
1705,3236000,3803.1124
1707,3240000,2749.5606
1709,3244000,3240.6006
1711,3248000,3553.186
1713,3252000,532.7869
1715,3256000,2037.1046
1717,3260000,4613.4625
1719,3264000,4709.7051
1721,3268000,2667.4061
1723,3272000,3937.3221
1725,3276000,4833.6283
1727,3280000,2125.0184
1729,3284000,4907.9172
1731,3288000,2234.0493
1734,3292000,2740.8663
1736,3296000,2036.066
1738,3300000,3430.5987
1740,3304000,3346.8573
1742,3308000,2618.057
1744,3312000,4670.5177
1746,3316000,3913.4971
1748,3320000,3127.5719
1750,3324000,5124.7874
1752,3328000,4442.9141
1754,3332000,4837.1222
1756,3336000,4893.5807
1758,3340000,4051.1323
1760,3344000,3202.7261
1762,3348000,3560.7199
1764,3352000,3716.3507
1767,3356000,3254.7136
1769,3360000,5243.4918
1771,3364000,1950.8702
1773,3368000,4205.4698
1775,3372000,4698.3528
1777,3376000,4419.6239
1779,3380000,4828.0353
1781,3384000,4619.7258
1783,3388000,3734.837
1785,3392000,3605.1647
1787,3396000,4870.5483
1789,3400000,3281.7151
1791,3404000,2344.4065
1793,3408000,5154.0743
1795,3412000,3514.5772
1797,3416000,3744.0617
1799,3420000,2527.2742
1801,3424000,4828.4771
1803,3428000,3958.3928
1806,3432000,2513.3215
1808,3436000,3164.6264
1810,3440000,5175.8431
1812,3444000,4838.4433
1814,3448000,4937.6503
1816,3452000,4033.0061
1818,3456000,3586.0203
1820,3460000,4450.3646
1822,3464000,3649.2984
1824,3468000,3819.476
1826,3472000,4633.502
1828,3476000,3089.607
1830,3480000,3031.4553
1833,3484000,3859.0483
1835,3488000,3836.0894
1837,3492000,1899.7845
1839,3496000,2429.138
1841,3500000,4625.7468
1843,3504000,3759.7277
1845,3508000,2673.1826
1847,3512000,4662.3397
1850,3516000,3880.6793
1852,3520000,4332.2802
1854,3524000,4049.5487
1856,3528000,5465.4298
1858,3532000,3638.1334
1860,3536000,2479.6516
1862,3540000,4551.3256
1864,3544000,4928.7989
1866,3548000,4888.9055
1869,3552000,2994.7523
1871,3556000,4638.082
1873,3560000,5033.3025
1875,3564000,4078.5874
1877,3568000,2581.7438
1879,3572000,3696.4245
1881,3576000,3534.0419
1883,3580000,3163.0564
1885,3584000,4793.6501
1887,3588000,3978.9277
1889,3592000,4129.548
1891,3596000,3159.3217
1893,3600000,3467.9492
1895,3604000,5147.4236
1897,3608000,3106.7792
1899,3612000,4779.2364
1901,3616000,3781.8097
1903,3620000,2505.2964
1905,3624000,2788.9561
1907,3628000,5515.119
1909,3632000,3933.025
1912,3636000,3059.378
1914,3640000,2154.6421
1916,3644000,5974.6852
1918,3648000,4590.8946
1920,3652000,5308.0941
1922,3656000,4722.8642
1924,3660000,5124.7887
1926,3664000,2306.0778
1928,3668000,5131.7388
1930,3672000,5030.6327
1932,3676000,3506.3521
1934,3680000,2233.7084
1936,3684000,2762.5757
1938,3688000,2992.2263
1940,3692000,4995.5478
1942,3696000,2081.5221
1944,3700000,3803.8213
1946,3704000,3522.3901
1948,3708000,3074.5672
1951,3712000,3257.8324
1953,3716000,2673.314
1955,3720000,1804.2751
1957,3724000,4132.3019
1959,3728000,2818.6725
1961,3732000,1450.6167
1963,3736000,4112.1796
1965,3740000,2060.2919
1967,3744000,5275.2555
1969,3748000,1323.75
1971,3752000,4349.9629
1973,3756000,5199.9228
1976,3760000,3452.5251
1978,3764000,3829.1325
1980,3768000,2299.2556
1982,3772000,4982.4604
1984,3776000,5076.9668
1986,3780000,5081.1113
1988,3784000,3559.9695
1990,3788000,4802.9703
1992,3792000,4843.2324
1994,3796000,4135.2788
1996,3800000,1901.6902
1998,3804000,3174.392
2000,3808000,1763.1711
2002,3812000,2007.6357
2004,3816000,3943.648
2006,3820000,4815.8152
2008,3824000,3486.3427
2010,3828000,3634.7486
2013,3832000,3076.1961
2015,3836000,3713.6244
2017,3840000,4943.6864
2019,3844000,2307.7299
2021,3848000,3746.7562
2023,3852000,5281.2096
2025,3856000,5125.0792
2027,3860000,3305.6103
2029,3864000,2845.5253
2031,3868000,2814.4889
2033,3872000,3868.5548
2035,3876000,3923.7236
2037,3880000,3537.4175
2040,3884000,4340.4281
2042,3888000,3880.0566
2044,3892000,3448.8369
2046,3896000,2017.1874
2048,3900000,3961.5049
2050,3904000,3493.9936
2052,3908000,2617.0638
2054,3912000,1451.9401
2056,3916000,4116.0789
2058,3920000,1270.1375
2060,3924000,2252.351
2062,3928000,4742.382
2064,3932000,4343.1112
2067,3936000,3898.9895
2069,3940000,5062.767
2071,3944000,2232.8088
2073,3948000,3915.5614
2075,3952000,1717.9421
2077,3956000,3586.3294
2079,3960000,2768.2433
2081,3964000,4724.1239
2083,3968000,2100.5211
2085,3972000,4301.6652
2087,3976000,3387.4712
2089,3980000,4368.7439
2092,3984000,3324.5246
2094,3988000,3380.7144
2096,3992000,3376.147
2098,3996000,4128.3276
2100,4000000,2264.1077
2102,4004000,3567.6592
2104,4008000,4059.4224
2106,4012000,3332.4379
2108,4016000,4851.4497
2110,4020000,2235.104
2112,4024000,2288.9819
2114,4028000,3563.4235
2116,4032000,3827.3952
2118,4036000,2880.5689
2121,4040000,2404.7231
2123,4044000,3172.829
2125,4048000,2430.1135
2127,4052000,2153.2484
2129,4056000,2562.1041
2131,4060000,5157.9361
2133,4064000,4658.2582
2135,4068000,3885.1468
2137,4072000,5072.7226
2139,4076000,4814.0372
2141,4080000,4172.8837
2143,4084000,2307.3201
2145,4088000,4618.7412
2148,4092000,3677.305
2150,4096000,5190.3121
2152,4100000,4171.3758
2154,4104000,1381.3317
2156,4108000,4016.2582
2158,4112000,3873.6388
2160,4116000,3669.5838
2162,4120000,4915.3857
2164,4124000,2975.2839
2166,4128000,2238.0893
2168,4132000,5087.155
2170,4136000,2594.3009
2172,4140000,4079.5137
2174,4144000,2208.1947
2176,4148000,5453.5719
2178,4152000,4714.7588
2180,4156000,4708.8956
2183,4160000,4256.4326
2185,4164000,1804.425
2187,4168000,3137.0558
2189,4172000,5369.9162
2191,4176000,4202.5318
2193,4180000,4801.4273
2195,4184000,4999.1472
2197,4188000,4369.492
2199,4192000,3179.1601
2201,4196000,3851.5229
2203,4200000,2682.3638
2205,4204000,2878.5425
2207,4208000,3216.4528
2209,4212000,5033.6739
2211,4216000,2320.0836
2214,4220000,2070.0355
2216,4224000,3407.1764
2218,4228000,2363.3684
2220,4232000,4957.2367
2222,4236000,2828.6123
2224,4240000,4105.1946
2226,4244000,5293.6301
2228,4248000,3337.6877
2230,4252000,4149.8327
2232,4256000,2881.2034
2234,4260000,3382.9492
2237,4264000,3178.2518
2239,4268000,3550.419
2241,4272000,5098.1813
2243,4276000,376.4626
2245,4280000,2205.1217
2247,4284000,2673.765
2249,4288000,3145.6132
2251,4292000,3028.1055
2254,4296000,3639.5067
2256,4300000,4521.8201
2258,4304000,5306.6221
2260,4308000,3048.7144
2262,4312000,1719.3813
2264,4316000,4272.3652
2266,4320000,4032.622
2268,4324000,5446.3962
2270,4328000,3208.0557
2273,4332000,3256.4775
2275,4336000,4791.7904
2277,4340000,1828.1034
2279,4344000,3057.2113
2281,4348000,3478.2797
2283,4352000,4102.0641
2286,4356000,2758.6715
2288,4360000,4590.8121
2290,4364000,3952.1267
2292,4368000,2990.5804
2294,4372000,2352.3142
2296,4376000,2320.9971
2298,4380000,4393.6188
2300,4384000,3854.6299
2302,4388000,2499.8819
2304,4392000,4253.5268
2306,4396000,4406.6338
2308,4400000,3072.6435
2310,4404000,4478.884
2312,4408000,3029.3036
2314,4412000,5082.4805
2316,4416000,5012.654
2318,4420000,4417.9151
2320,4424000,4893.2339
2322,4428000,4640.7816
2324,4432000,1730.4264
2326,4436000,4236.6957
2328,4440000,4363.47
2330,4444000,3511.7046
2332,4448000,4728.3448
2334,4452000,4087.3804
2336,4456000,4243.6673
2338,4460000,5154.432
2340,4464000,4275.214
2342,4468000,4685.8271
2344,4472000,5006.0908
2346,4476000,4246.9549
2348,4480000,3603.2405
2350,4484000,5016.9761
2352,4488000,2644.8965
2354,4492000,5467.2932
2356,4496000,3906.3422
2358,4500000,3791.297
2360,4504000,806.1661
2363,4508000,2618.0553
2365,4512000,3507.8915
2367,4516000,4648.7723
2369,4520000,1515.1128
2371,4524000,4195.3289
2373,4528000,1974.2237
2375,4532000,5427.7
2378,4536000,4548.972
2380,4540000,5479.78
2382,4544000,3188.1429
2384,4548000,5489.4455
2386,4552000,2320.2123
2388,4556000,5113.4959
2390,4560000,3405.6557
